gridyr,species_name,size_class,mean_abundance,mean_biomass,total_abun,p_obs
-12_143__2015,Plectropomus leopardus,35,1.6666666666666667,2667.3356,10.416666666666666,0.16
-10_144__2015,Plectropomus leopardus,40,2.125,11552.5801,15.95357142857143,0.13319901499888068
-10_144__2015,Plectropomus leopardus,30,1.4,2678.3113000000003,15.95357142857143,0.08775464517573314
-10_144__2015,Plectropomus leopardus,50,3,12180.1451,15.95357142857143,0.1880456682337139
-12_143__2015,Plectropomus leopardus,40,2,2718.2541,10.416666666666666,0.192
-10_145__2015,Plectropomus leopardus,25,1,781.5036,10.183333333333334,0.09819967266775777
-10_145__2015,Plectropomus leopardus,30,1.3333333333333333,1530.4636,10.183333333333334,0.13093289689034368
-10_145__2015,Plectropomus leopardus,15,1,77.3713,10.183333333333334,0.09819967266775777
0_131__2014,Plectropomus leopardus,20,1,169.9942,2,0.5
0_131__2014,Plectropomus leopardus,25,1,260.5012,2,0.5
-20_149__2016,Plectropomus leopardus,35,1,2133.8684,6,0.16666666666666666
-20_149__2016,Plectropomus leopardus,25,1,781.5036,6,0.16666666666666666
-19_152__2016,Plectropomus leopardus,35,2.75,5868.1381,11.583333333333334,0.23741007194244604
-19_152__2016,Plectropomus leopardus,40,1.6666666666666667,6795.6353,11.583333333333334,0.14388489208633093
-19_152__2016,Plectropomus leopardus,50,1,1353.3495,11.583333333333334,0.08633093525179855
-19_152__2016,Plectropomus leopardus,20,1.6666666666666667,849.971,11.583333333333334,0.14388489208633093
-20_149__2016,Plectropomus leopardus,30,1,382.6159,6,0.16666666666666666
-20_149__2016,Plectropomus leopardus,15,2,154.7425,6,0.3333333333333333
-19_152__2016,Plectropomus leopardus,30,1.5,1147.8477,11.583333333333334,0.12949640287769784
-19_152__2016,Plectropomus leopardus,25,3,781.5035,11.583333333333334,0.2589928057553957
-10_133__2015,Plectropomus leopardus,30,2,1530.4636,7.5,0.26666666666666666
-10_133__2015,Plectropomus leopardus,35,1.5,1600.4013,7.5,0.2
-10_133__2015,Plectropomus leopardus,40,4,2718.2542,7.5,0.5333333333333333
-10_143__2015,Plectropomus leopardus,25,2,521.0024,11,0.18181818181818182
-10_143__2015,Plectropomus leopardus,30,3,1147.8477,11,0.2727272727272727
-10_143__2015,Plectropomus leopardus,40,3,2038.6906,11,0.2727272727272727
-10_143__2015,Plectropomus leopardus,50,1,1353.3495,11,0.09090909090909091
-10_143__2015,Plectropomus leopardus,35,2,1066.9342,11,0.18181818181818182
-10_145__2015,Plectropomus leopardus,20,2,339.9884,10.183333333333334,0.19639934533551553
-10_144__2015,Plectropomus leopardus,2.5,1,0.3275,15.95357142857143,0.06268188941123796
-10_144__2015,Plectropomus leopardus,5,1,2.7124,15.95357142857143,0.06268188941123796
-10_144__2015,Plectropomus leopardus,25,1,521.0024,15.95357142857143,0.06268188941123796
-10_144__2015,Plectropomus leopardus,62.5,4,10691.668,15.95357142857143,0.25072755764495186
-11_143__2015,Plectropomus leopardus,30,2,1530.4636,25,0.08
-11_143__2015,Plectropomus leopardus,35,5,5334.671,25,0.2
-11_143__2015,Plectropomus leopardus,40,8,5436.5082,25,0.32
-11_143__2015,Plectropomus leopardus,50,9,12180.145,25,0.36
-11_143__2015,Plectropomus leopardus,25,1,260.5012,25,0.04
-10_129__2015,Plectropomus leopardus,35,1,533.4671,3,0.3333333333333333
-10_129__2015,Plectropomus leopardus,50,2,2706.699,3,0.6666666666666666
-8_131__2015,Plectropomus leopardus,30,1,382.6159,2,0.5
-8_131__2015,Plectropomus leopardus,35,1,533.4671,2,0.5
-5_130__2015,Plectropomus leopardus,15,1,77.3713,1,1
-15_145__2017,Plectropomus leopardus,30,1.1666666666666667,2678.3113000000003,10.216666666666667,0.11419249592169659
-15_145__2017,Plectropomus leopardus,35,2.3,12269.7433,10.216666666666667,0.22512234910277323
-15_145__2017,Plectropomus leopardus,40,1.75,4756.9447,10.216666666666667,0.17128874388254486
-15_145__2017,Plectropomus leopardus,7.5,1,9.342,10.216666666666667,0.09787928221859707
-12_144__2016,Plectropomus leopardus,40,3.4,11552.5798,9.983333333333334,0.340567612687813
-12_144__2016,Plectropomus leopardus,30,1.25,1913.0795,9.983333333333334,0.12520868113522537
-16_146__2017,Plectropomus leopardus,35,1,1066.9342,4,0.25
-12_144__2016,Plectropomus leopardus,35,2.3333333333333335,3734.2699,9.983333333333334,0.23372287145242068
-12_143__2016,Plectropomus leopardus,25,1,781.5036,8.5,0.11764705882352941
-12_143__2016,Plectropomus leopardus,35,2,3200.8026,8.5,0.23529411764705882
-19_148__2016,Plectropomus leopardus,40,1.5,4077.3810999999996,5.833333333333333,0.2571428571428572
-19_148__2016,Plectropomus leopardus,62.5,1,5345.834,5.833333333333333,0.17142857142857143
-19_148__2016,Plectropomus leopardus,50,1,2706.699,5.833333333333333,0.17142857142857143
-17_146__2016,Plectropomus leopardus,30,1,382.6159,5,0.2
-19_148__2016,Plectropomus leopardus,35,1,1600.4013,5.833333333333333,0.17142857142857143
-19_148__2016,Plectropomus leopardus,30,1.3333333333333333,1530.4636,5.833333333333333,0.22857142857142856
-17_146__2016,Plectropomus leopardus,40,2,2718.2541,5,0.4
-18_150__2016,Plectropomus leopardus,62.5,1,2672.917,1,1
-17_146__2016,Plectropomus leopardus,15,1,77.3713,5,0.2
-23_152__2017,Plectropomus leopardus,35,3.5,7468.539699999999,4.5,0.7777777777777778
-19_152__2017,Plectropomus leopardus,40,1,679.5635,2,0.5
-18_148__2017,Plectropomus leopardus,35,1,533.4671,1,1
-19_152__2017,Plectropomus leopardus,50,1,1353.3495,2,0.5
-17_152__2017,Plectropomus leopardus,75,1,4681.7324,1,1
-12_144__2016,Plectropomus leopardus,50,1,1353.3495,9.983333333333334,0.10016694490818029
-10_144__2016,Plectropomus leopardus,35,1.5,1600.4013,4,0.375
-10_144__2016,Plectropomus leopardus,50,1.5,4060.0485,4,0.375
-10_144__2016,Plectropomus leopardus,40,1,679.5635,4,0.25
-22_154__2017,Plectropomus leopardus,50,1,1353.3495,2,0.5
-22_154__2017,Plectropomus leopardus,35,1,533.4671,2,0.5
-24_152__2017,Plectropomus leopardus,25,1.3333333333333333,1042.0048,51.523809523809526,0.02587800369685767
-24_152__2017,Plectropomus leopardus,30,4.333333333333333,4974.0067,51.523809523809526,0.08410351201478743
-24_152__2017,Plectropomus leopardus,35,2.857142857142857,10669.3423,51.523809523809526,0.05545286506469501
-24_152__2017,Plectropomus leopardus,15,1,77.3713,51.523809523809526,0.019408502772643253
-24_152__2017,Plectropomus leopardus,20,2,339.9884,51.523809523809526,0.038817005545286505
-24_152__2017,Plectropomus leopardus,40,21,14270.833999999999,51.523809523809526,0.4075785582255083
-24_152__2017,Plectropomus leopardus,50,13,17593.543,51.523809523809526,0.25231053604436227
-24_152__2017,Plectropomus leopardus,62.5,3,8018.751,51.523809523809526,0.05822550831792976
-24_152__2017,Plectropomus leopardus,75,2,9363.465,51.523809523809526,0.038817005545286505
-22_153__2017,Plectropomus leopardus,35,1,1066.9342,3,0.3333333333333333
-22_153__2017,Plectropomus leopardus,40,1,679.5635,3,0.3333333333333333
-22_153__2017,Plectropomus leopardus,25,1,260.5012,3,0.3333333333333333
-12_144__2015,Plectropomus leopardus,35,4,8535.473499999998,16.75,0.23880597014925373
-12_144__2015,Plectropomus leopardus,40,4,10873.016599999999,16.75,0.23880597014925373
-13_144__2015,Plectropomus leopardus,5,1,2.7124,2.5,0.4
-13_144__2015,Plectropomus leopardus,30,1.5,1147.8477,2.5,0.6
-12_144__2015,Plectropomus leopardus,20,1,169.9942,16.75,0.05970149253731343
-24_152__2017,Plectropomus leopardus,5,1,2.7124,51.523809523809526,0.019408502772643253
-12_144__2015,Plectropomus leopardus,30,1.25,1913.0795,16.75,0.07462686567164178
-12_144__2015,Plectropomus leopardus,50,2,2706.699,16.75,0.11940298507462686
-12_144__2015,Plectropomus leopardus,62.5,2,5345.834,16.75,0.11940298507462686
-14_144__2015,Plectropomus leopardus,75,1,4681.7324,7,0.14285714285714285
-12_144__2015,Plectropomus leopardus,15,1,77.3713,16.75,0.05970149253731343
-14_145__2015,Plectropomus leopardus,50,1.75,9473.4465,6.75,0.25925925925925924
-14_145__2015,Plectropomus leopardus,40,2,2718.2541,6.75,0.2962962962962963
-14_145__2015,Plectropomus leopardus,62.5,3,8018.751,6.75,0.4444444444444444
-12_144__2015,Plectropomus leopardus,25,1.5,781.5036,16.75,0.08955223880597014
-15_146__2015,Plectropomus leopardus,25,1,260.5012,3,0.3333333333333333
-15_146__2015,Plectropomus leopardus,35,1,533.4671,3,0.3333333333333333
-16_146__2016,Plectropomus leopardus,50,1,1353.3495,2,0.5
-16_146__2016,Plectropomus leopardus,40,1,679.5635,2,0.5
-19_147__2016,Plectropomus leopardus,25,2,521.0024,12,0.16666666666666666
-19_147__2016,Plectropomus leopardus,40,4,5436.5082,12,0.3333333333333333
-19_147__2016,Plectropomus leopardus,50,1,2706.699,12,0.08333333333333333
-19_147__2016,Plectropomus leopardus,35,2,1066.9342,12,0.16666666666666666
-19_147__2016,Plectropomus leopardus,62.5,1,2672.917,12,0.08333333333333333
-18_147__2016,Plectropomus leopardus,40,1,2038.6905,619,0.0016155088852988692
-18_147__2016,Plectropomus leopardus,35,2,4267.7366999999995,619,0.0032310177705977385
-18_147__2016,Plectropomus leopardus,30,6.5,4974.0067,619,0.01050080775444265
-18_147__2016,Plectropomus leopardus,50,1,2706.699,619,0.0016155088852988692
-17_146__2016,Plectropomus leopardus,50,1,1353.3495,5,0.2
-18_147__2016,Plectropomus leopardus,2.5,300,98.2516,619,0.48465266558966075
-18_147__2016,Plectropomus leopardus,5,301,816.444,619,0.4862681744749596
-18_147__2016,Plectropomus leopardus,10,1,22.4647,619,0.0016155088852988692
-19_147__2016,Plectropomus leopardus,10,2,44.9295,12,0.16666666666666666
-18_147__2016,Plectropomus leopardus,15,2,154.7425,619,0.0032310177705977385
-18_147__2016,Plectropomus leopardus,20,2,339.9884,619,0.0032310177705977385
-18_147__2016,Plectropomus leopardus,25,1.5,781.5036,619,0.0024232633279483036
-18_147__2016,Plectropomus leopardus,62.5,1,5345.834,619,0.0016155088852988692
-20_149__2016,Plectropomus leopardus,40,1,679.5635,6,0.16666666666666666
-12_144__2016,Plectropomus leopardus,12.5,1,44.3687,9.983333333333334,0.10016694490818029
-11_143__2016,Plectropomus leopardus,25,1,781.5036,9.5,0.10526315789473684
-11_143__2016,Plectropomus leopardus,30,2,3826.159,9.5,0.21052631578947367
-12_143__2016,Plectropomus leopardus,5,1,2.7124,8.5,0.11764705882352941
-12_143__2016,Plectropomus leopardus,30,1,765.2318,8.5,0.11764705882352941
-12_143__2016,Plectropomus leopardus,20,1,169.9942,8.5,0.11764705882352941
-11_143__2016,Plectropomus leopardus,15,1,77.3713,9.5,0.10526315789473684
-11_143__2016,Plectropomus leopardus,20,2,339.9884,9.5,0.21052631578947367
-11_143__2016,Plectropomus leopardus,40,1.5,2038.6905,9.5,0.15789473684210525
-11_143__2016,Plectropomus leopardus,62.5,1,2672.917,9.5,0.10526315789473684
-11_144__2016,Plectropomus leopardus,30,2,765.2318,5.5,0.36363636363636365
-15_145__2017,Plectropomus leopardus,25,1,521.0024,10.216666666666667,0.09787928221859707
-15_145__2017,Plectropomus leopardus,50,1,1353.3495,10.216666666666667,0.09787928221859707
-14_145__2017,Plectropomus leopardus,40,1,679.5635,1,1
-15_145__2017,Plectropomus leopardus,20,1,169.9942,10.216666666666667,0.09787928221859707
-15_145__2017,Plectropomus leopardus,5,1,2.7124,10.216666666666667,0.09787928221859707
-15_146__2017,Plectropomus leopardus,25,1,260.5012,2,0.5
-15_146__2017,Plectropomus leopardus,30,1,382.6159,2,0.5
-12_144__2016,Plectropomus leopardus,25,1,260.5012,9.983333333333334,0.10016694490818029
-12_143__2016,Plectropomus leopardus,40,2.5,3397.8176999999996,8.5,0.29411764705882354
-16_146__2017,Plectropomus leopardus,5,2,5.4249,4,0.5
-16_146__2017,Plectropomus leopardus,50,1,1353.3495,4,0.25
-11_143__2016,Plectropomus leopardus,35,1,533.4671,9.5,0.10526315789473684
-11_144__2016,Plectropomus leopardus,40,2,1359.1271,5.5,0.36363636363636365
-11_144__2016,Plectropomus leopardus,35,1.5,1600.4013,5.5,0.2727272727272727
-13_144__2016,Plectropomus leopardus,30,1.5,1147.8477,2.5,0.6
-13_144__2016,Plectropomus leopardus,35,1,533.4671,2.5,0.4
-2_131__2018,Plectropomus leopardus,15,1.5,232.11380000000003,1.5,1
-20_149__2017,Plectropomus leopardus,35,3,4801.203799999999,15.833333333333334,0.18947368421052632
-20_149__2017,Plectropomus leopardus,30,2,765.2318,15.833333333333334,0.12631578947368421
-20_149__2017,Plectropomus leopardus,20,1,169.9942,15.833333333333334,0.06315789473684211
-19_148__2017,Plectropomus leopardus,30,1,1147.8477,8.5,0.11764705882352941
-19_148__2017,Plectropomus leopardus,40,2,2718.2541,8.5,0.23529411764705882
-19_148__2017,Plectropomus leopardus,15,1,77.3713,8.5,0.11764705882352941
-19_148__2017,Plectropomus leopardus,35,1.5,1600.4013,8.5,0.17647058823529413
-20_149__2017,Plectropomus leopardus,40,4,8154.7623,15.833333333333334,0.25263157894736843
-20_149__2017,Plectropomus leopardus,50,3.3333333333333335,13533.4945,15.833333333333334,0.21052631578947367
-20_149__2017,Plectropomus leopardus,62.5,1.5,8018.751,15.833333333333334,0.09473684210526316
-19_148__2017,Plectropomus leopardus,50,2,2706.699,8.5,0.23529411764705882
-20_149__2017,Plectropomus leopardus,12.5,1,44.3687,15.833333333333334,0.06315789473684211
-22_150__2017,Plectropomus leopardus,35,1,1066.9342,1,1
-23_152__2017,Plectropomus leopardus,30,1,382.6159,4.5,0.2222222222222222
-22_152__2017,Plectropomus leopardus,25,3,1563.0072,28.166666666666668,0.10650887573964496
-22_152__2017,Plectropomus leopardus,30,3,6887.0862,28.166666666666668,0.10650887573964496
-22_152__2017,Plectropomus leopardus,35,4.166666666666667,13336.6779,28.166666666666668,0.14792899408284024
-22_152__2017,Plectropomus leopardus,40,5,10193.4533,28.166666666666668,0.17751479289940827
-22_152__2017,Plectropomus leopardus,62.5,1,2672.917,28.166666666666668,0.03550295857988166
-19_148__2017,Plectropomus leopardus,25,1,260.5012,8.5,0.11764705882352941
-22_152__2017,Plectropomus leopardus,20,3,509.98260000000005,28.166666666666668,0.10650887573964496
-22_152__2017,Plectropomus leopardus,15,1,77.3713,28.166666666666668,0.03550295857988166
-22_152__2017,Plectropomus leopardus,50,8,10826.796,28.166666666666668,0.28402366863905326
-23_114__2017,Plectropomus leopardus,30,1,382.6159,6,0.16666666666666666
-23_114__2017,Plectropomus leopardus,62.5,1,2672.917,6,0.16666666666666666
-23_114__2017,Plectropomus leopardus,75,1,4681.7324,6,0.16666666666666666
-23_114__2017,Plectropomus leopardus,35,1,533.4671,6,0.16666666666666666
-23_114__2017,Plectropomus leopardus,25,1,260.5012,6,0.16666666666666666
-23_114__2017,Plectropomus leopardus,50,1,1353.3495,6,0.16666666666666666
-22_114__2017,Plectropomus leopardus,62.5,1,2672.917,1,1
-10_133__2018,Plectropomus leopardus,5,1.5,8.1372,3.5,0.42857142857142855
-10_133__2018,Plectropomus leopardus,25,1,260.5012,3.5,0.2857142857142857
-29_114__2018,Plectropomus leopardus,15,1,154.7426,1,1
-12_144__2018,Plectropomus leopardus,30,1,382.6159,3,0.3333333333333333
-12_144__2018,Plectropomus leopardus,25,1,260.5012,3,0.3333333333333333
-15_145__2018,Plectropomus leopardus,25,1,260.5012,1,1
-12_144__2018,Plectropomus leopardus,40,1,679.5635,3,0.3333333333333333
-10_133__2018,Plectropomus leopardus,20,1,169.9942,3.5,0.2857142857142857
-20_149__2018,Plectropomus leopardus,25,1.4444444444444444,3386.5155999999997,18.47222222222222,0.07819548872180451
-20_150__2018,Plectropomus leopardus,35,1,533.4671,8,0.125
-20_149__2018,Plectropomus leopardus,35,1.7777777777777777,8535.4736,18.47222222222222,0.09624060150375939
-20_149__2018,Plectropomus leopardus,50,2.2,14886.8442,18.47222222222222,0.11909774436090227
-20_149__2018,Plectropomus leopardus,10,1,22.4647,18.47222222222222,0.05413533834586466
