gridyr,species_name,size_class,mean_abundance,mean_biomass,total_abun,p_obs
-32_159__2022,Kyphosus bigibbus,30,6.833333333333333,17854.5118,49.923809523809524,0.13687523845860358
-32_159__2022,Kyphosus bigibbus,12.5,10,530.5823,49.923809523809524,0.20030522701259063
-32_159__2022,Kyphosus bigibbus,10,3,163.7239,49.923809523809524,0.060091568103777186
-32_159__2022,Kyphosus bigibbus,7.5,2,23.1565,49.923809523809524,0.04006104540251812
-23_114__2022,Kyphosus bigibbus,40,3.2,12213.0936,5.533333333333333,0.5783132530120483
-23_114__2022,Kyphosus bigibbus,35,1.3333333333333333,2410.2159,5.533333333333333,0.24096385542168675
-22_114__2022,Kyphosus bigibbus,25,1.5,897.354,6.5,0.23076923076923078
-23_114__2022,Kyphosus bigibbus,30,1,435.4759,5.533333333333333,0.18072289156626506
-22_166__2021,Kyphosus bigibbus,20,20,3942.3164,80,0.25
-22_166__2021,Kyphosus bigibbus,25,20,5982.36,80,0.25
-22_114__2022,Kyphosus bigibbus,12.5,1,53.0582,6.5,0.15384615384615385
-22_114__2022,Kyphosus bigibbus,15,4,365.4037,6.5,0.6153846153846154
-22_166__2021,Kyphosus bigibbus,30,40,17419.035,80,0.5
-22_165__2022,Kyphosus bigibbus,30,3,1306.4277,3,1
-22_155__2022,Kyphosus bigibbus,40,10.333333333333334,23662.869199999997,12.833333333333334,0.8051948051948052
-21_156__2022,Kyphosus bigibbus,40,1,763.3184,1,1
-22_155__2022,Kyphosus bigibbus,62.5,1,2909.451,12.833333333333334,0.07792207792207792
-22_155__2022,Kyphosus bigibbus,50,1.5,4488.9053,12.833333333333334,0.11688311688311688
-23_152__2022,Kyphosus bigibbus,40,2,3053.2734,4,0.5
-23_152__2022,Kyphosus bigibbus,35,1,1205.108,4,0.25
-23_152__2022,Kyphosus bigibbus,15,1,91.3509,4,0.25
-29_159__2023,Kyphosus bigibbus,25,5,2991.1798,19,0.2631578947368421
-29_159__2023,Kyphosus bigibbus,30,14,12193.3249,19,0.7368421052631579
-27_154__2023,Kyphosus bigibbus,50,7.333333333333333,32918.639,29.666666666666668,0.24719101123595505
-27_154__2023,Kyphosus bigibbus,40,8.333333333333334,19082.959,29.666666666666668,0.2808988764044944
-27_154__2023,Kyphosus bigibbus,20,3,591.3474,29.666666666666668,0.10112359550561797
-27_154__2023,Kyphosus bigibbus,25,1,299.118,29.666666666666668,0.033707865168539325
-27_154__2023,Kyphosus bigibbus,35,10,6025.5396,29.666666666666668,0.33707865168539325
