gridyr,species_name,size_class,mean_abundance,mean_biomass,total_abun,p_obs
-34_151__2018,Lethrinus nebulosus,30,1,440.3439,4,0.25
-34_151__2018,Lethrinus nebulosus,35,1,609.954,4,0.25
-32_159__2006,Lethrinus nebulosus,30,20,8806.878,30,0.6666666666666666
-32_159__2006,Lethrinus nebulosus,35,5,3049.77,30,0.16666666666666666
-29_114__2013,Lethrinus nebulosus,20,4.5,1789.1085,20.7,0.21739130434782608
-29_114__2013,Lethrinus nebulosus,25,2.5,1510.4035999999999,20.7,0.12077294685990339
-29_114__2013,Lethrinus nebulosus,30,3.5,3082.4073000000003,20.7,0.16908212560386474
-29_114__2013,Lethrinus nebulosus,35,1,2439.816,20.7,0.04830917874396135
-29_114__2013,Lethrinus nebulosus,40,9.2,35572.0872,20.7,0.4444444444444444
-30_153__2019,Lethrinus nebulosus,2.5,3,1.2993,3,1
-23_114__2019,Lethrinus nebulosus,35,3.5,4269.678,18,0.19444444444444445
-23_114__2019,Lethrinus nebulosus,40,2,6186.4496,18,0.1111111111111111
-23_114__2019,Lethrinus nebulosus,25,1.5,906.2420999999999,18,0.08333333333333333
-23_114__2019,Lethrinus nebulosus,30,2,6164.814600000001,18,0.1111111111111111
-23_114__2019,Lethrinus nebulosus,50,1,3038.6164,18,0.05555555555555555
-23_114__2019,Lethrinus nebulosus,15,7,643.2248,18,0.3888888888888889
-23_114__2019,Lethrinus nebulosus,20,1,198.7898,18,0.05555555555555555
-32_159__2020,Lethrinus nebulosus,30,5,4403.4391000000005,29.5,0.1694915254237288
-32_159__2020,Lethrinus nebulosus,20,6.5,2584.2678,29.5,0.22033898305084745
-32_159__2020,Lethrinus nebulosus,50,1,1519.3082,29.5,0.03389830508474576
-32_159__2020,Lethrinus nebulosus,15,6,551.3356,29.5,0.2033898305084746
-32_159__2020,Lethrinus nebulosus,25,9,2718.7266,29.5,0.3050847457627119
-32_159__2020,Lethrinus nebulosus,75,1,5129.0786,29.5,0.03389830508474576
-34_151__2020,Lethrinus nebulosus,40,1,773.3062,1,1
-32_159__2020,Lethrinus nebulosus,35,1,609.954,29.5,0.03389830508474576
-20_149__2020,Lethrinus nebulosus,25,1,302.0807,2,0.5
-20_149__2020,Lethrinus nebulosus,30,1,440.3439,2,0.5
-21_152__2019,Lethrinus nebulosus,25,1,302.0807,3,0.3333333333333333
-21_152__2019,Lethrinus nebulosus,40,2,1546.6124,3,0.6666666666666666
-29_154__2021,Lethrinus nebulosus,35,1,609.954,2,0.5
-29_154__2021,Lethrinus nebulosus,40,1,773.3062,2,0.5
-27_154__2021,Lethrinus nebulosus,20,1,198.7898,1,1
-26_113__2021,Lethrinus nebulosus,25,1,302.0807,1,1
-23_114__2021,Lethrinus nebulosus,62.5,2,5921.5693,9,0.2222222222222222
-23_114__2021,Lethrinus nebulosus,40,1,2319.9186,9,0.1111111111111111
-23_114__2021,Lethrinus nebulosus,25,1,302.0807,9,0.1111111111111111
-23_114__2021,Lethrinus nebulosus,35,3,1829.8619,9,0.3333333333333333
-23_114__2021,Lethrinus nebulosus,50,1,1519.3082,9,0.1111111111111111
-23_114__2021,Lethrinus nebulosus,12.5,1,53.2737,9,0.1111111111111111
-10_144__2020,Lethrinus nebulosus,40,1,773.3062,2,0.5
-10_144__2020,Lethrinus nebulosus,35,1,609.954,2,0.5
-17_148__2020,Lethrinus nebulosus,40,1,773.3062,1,1
-23_151__2020,Lethrinus nebulosus,7.5,2,23.1321,2,1
-29_168__2021,Lethrinus nebulosus,35,1,609.954,1,1
-33_152__2021,Lethrinus nebulosus,15,2,183.7785,3,0.6666666666666666
-29_114__2021,Lethrinus nebulosus,40,1.5,2319.9186,6.5,0.23076923076923078
-29_114__2021,Lethrinus nebulosus,50,4,12154.466,6.5,0.6153846153846154
-29_114__2021,Lethrinus nebulosus,62.5,1,2960.7847,6.5,0.15384615384615385
-28_114__2021,Lethrinus nebulosus,30,3.5,3082.4073,10.5,0.3333333333333333
-28_114__2021,Lethrinus nebulosus,20,1,198.7898,10.5,0.09523809523809523
-28_114__2021,Lethrinus nebulosus,25,4,1208.3228,10.5,0.38095238095238093
-28_114__2021,Lethrinus nebulosus,35,1,609.954,10.5,0.09523809523809523
-28_114__2021,Lethrinus nebulosus,62.5,1,2960.7847,10.5,0.09523809523809523
-33_152__2021,Lethrinus nebulosus,12.5,1,53.2737,3,0.3333333333333333
-32_159__2022,Lethrinus nebulosus,40,1.3333333333333333,3093.2248,18.583333333333332,0.07174887892376682
-32_159__2022,Lethrinus nebulosus,50,1.75,10635.1576,18.583333333333332,0.09417040358744395
-32_159__2022,Lethrinus nebulosus,62.5,2.5,29607.8477,18.583333333333332,0.13452914798206278
-32_159__2022,Lethrinus nebulosus,25,2,1208.3228,18.583333333333332,0.10762331838565023
-33_152__2022,Lethrinus nebulosus,7.5,1,11.5661,2,0.5
-33_152__2022,Lethrinus nebulosus,15,1,91.8893,2,0.5
-32_159__2022,Lethrinus nebulosus,20,5,993.9492,18.583333333333332,0.26905829596412556
-32_159__2022,Lethrinus nebulosus,30,3,1321.0317,18.583333333333332,0.16143497757847536
-32_159__2022,Lethrinus nebulosus,35,3,1829.8619,18.583333333333332,0.16143497757847536
-34_151__2021,Lethrinus nebulosus,30,1,440.3439,1,1
-35_151__2022,Lethrinus nebulosus,40,1,773.3062,1,1
-23_114__2022,Lethrinus nebulosus,20,4,2385.4781000000003,19.208333333333332,0.2082429501084599
-23_114__2022,Lethrinus nebulosus,25,2.875,6947.8564,19.208333333333332,0.14967462039045554
-23_114__2022,Lethrinus nebulosus,7.5,2,23.1322,19.208333333333332,0.10412147505422994
-23_114__2022,Lethrinus nebulosus,30,2.5,8806.878,19.208333333333332,0.13015184381778744
-23_114__2022,Lethrinus nebulosus,35,1,1829.8619999999999,19.208333333333332,0.05206073752711497
-22_114__2022,Lethrinus nebulosus,30,2,1761.3756,14,0.14285714285714285
-22_114__2022,Lethrinus nebulosus,35,4,2439.816,14,0.2857142857142857
-22_114__2022,Lethrinus nebulosus,40,2,3093.2248,14,0.14285714285714285
-22_114__2022,Lethrinus nebulosus,50,2,3038.6164,14,0.14285714285714285
-22_114__2022,Lethrinus nebulosus,25,1,302.0807,14,0.07142857142857142
-23_114__2022,Lethrinus nebulosus,15,3.5,1286.4498,19.208333333333332,0.1822125813449024
-23_114__2022,Lethrinus nebulosus,40,1.3333333333333333,3093.2248,19.208333333333332,0.06941431670281996
-23_114__2022,Lethrinus nebulosus,50,2,3038.6165,19.208333333333332,0.10412147505422994
-22_114__2022,Lethrinus nebulosus,15,3,275.6678,14,0.21428571428571427
-21_151__2022,Lethrinus nebulosus,40,3.5,5413.1436,3.5,1
-24_152__2023,Lethrinus nebulosus,62.5,2,5921.5693,2,1
-23_152__2023,Lethrinus nebulosus,75,2,10258.157,7,0.2857142857142857
-23_152__2023,Lethrinus nebulosus,50,5,7596.5415,7,0.7142857142857143
-23_152__2022,Lethrinus nebulosus,50,2.3333333333333335,10635.1579,8.833333333333334,0.2641509433962264
-23_152__2022,Lethrinus nebulosus,62.5,3,8882.3545,8.833333333333334,0.33962264150943394
-23_152__2022,Lethrinus nebulosus,75,2,10258.157,8.833333333333334,0.22641509433962262
-23_152__2022,Lethrinus nebulosus,40,1.5,2319.9186,8.833333333333334,0.16981132075471697
-5_55__2023,Lethrinus nebulosus,25,1,302.0807,1,1
-33_152__2023,Lethrinus nebulosus,15,1,91.8893,1,1
-34_151__2023,Lethrinus nebulosus,7.5,2,23.1322,3,0.6666666666666666
-34_151__2023,Lethrinus nebulosus,50,1,1519.3082,3,0.3333333333333333
-30_153__2023,Lethrinus nebulosus,2.5,2,0.8662,2,1
