gridyr,species_name,size_class,mean_abundance,mean_biomass,total_abun,p_obs
-19_152__2012,Arothron nigropunctatus,15,1,107.2237,9.5,0.10526315789473684
-5_150__2011,Arothron nigropunctatus,25,1,680.1758,3,0.3333333333333333
-5_150__2011,Arothron nigropunctatus,20,1,679.9137000000001,3,0.3333333333333333
-5_150__2011,Arothron nigropunctatus,30,1,490.1553,3,0.3333333333333333
-17_150__2012,Arothron nigropunctatus,20,2,453.2758,4,0.5
-4_152__2011,Arothron nigropunctatus,20,1,226.6379,1,1
-18_168__2012,Arothron nigropunctatus,20,1,226.6379,1,1
-22_155__2013,Arothron nigropunctatus,15,1,214.4474,2,0.5
-22_155__2013,Arothron nigropunctatus,40,1,846.3148,2,0.5
-22_154__2013,Arothron nigropunctatus,20,1,453.2758,2,0.5
-22_154__2013,Arothron nigropunctatus,12.5,1,63.1924,2,0.5
-21_156__2013,Arothron nigropunctatus,25,1,340.0879,2,0.5
-21_156__2013,Arothron nigropunctatus,7.5,1,14.3649,2,0.5
-17_156__2013,Arothron nigropunctatus,25,2,680.1758,2,1
-17_152__2013,Arothron nigropunctatus,25,1.75,2380.6155,3.75,0.4666666666666667
-17_152__2013,Arothron nigropunctatus,15,1,428.8948,3.75,0.26666666666666666
-21_154__2013,Arothron nigropunctatus,20,1,226.6379,3,0.3333333333333333
-21_154__2013,Arothron nigropunctatus,15,1,107.2237,3,0.3333333333333333
-21_154__2013,Arothron nigropunctatus,12.5,1,63.1924,3,0.3333333333333333
-17_152__2013,Arothron nigropunctatus,20,1,453.2758,3.75,0.26666666666666666
-18_151__2013,Arothron nigropunctatus,25,4,1360.3518,7,0.5714285714285714
-18_151__2013,Arothron nigropunctatus,15,2,214.4473,7,0.2857142857142857
-17_151__2013,Arothron nigropunctatus,20,1.5,679.9137000000001,2.5,0.6
-17_151__2013,Arothron nigropunctatus,25,1,680.1758,2.5,0.4
-18_151__2013,Arothron nigropunctatus,20,1,226.6379,7,0.14285714285714285
-18_150__2013,Arothron nigropunctatus,20,1,226.6379,4,0.25
-18_150__2013,Arothron nigropunctatus,15,3,321.671,4,0.75
-18_148__2013,Arothron nigropunctatus,20,1,453.2758,2,0.5
-18_148__2013,Arothron nigropunctatus,15,1,107.2237,2,0.5
-18_149__2013,Arothron nigropunctatus,20,1,226.6379,1,1
-17_150__2013,Arothron nigropunctatus,20,1.3333333333333333,906.5516,2.333333333333333,0.5714285714285715
-17_150__2013,Arothron nigropunctatus,25,1,340.0879,2.333333333333333,0.4285714285714286
-16_150__2013,Arothron nigropunctatus,15,1,107.2237,2,0.5
-16_150__2013,Arothron nigropunctatus,20,1,453.2758,2,0.5
-16_148__2013,Arothron nigropunctatus,20,1.5,1359.8274000000001,3.5,0.42857142857142855
-17_148__2013,Arothron nigropunctatus,30,1,980.3106,1,1
-26_153__2013,Arothron nigropunctatus,12.5,1,63.1924,1,1
-16_148__2013,Arothron nigropunctatus,15,2,214.4474,3.5,0.5714285714285714
-14_147__2013,Arothron nigropunctatus,12.5,1,126.3848,1,1
-12_123__2013,Arothron nigropunctatus,20,1,226.6379,1,1
-18_119__2013,Arothron nigropunctatus,25,1,340.0879,1,1
-17_120__2013,Arothron nigropunctatus,25,1,1020.2637,1,1
-17_119__2013,Arothron nigropunctatus,12.5,3,189.5772,3,1
-21_117__2013,Arothron nigropunctatus,25,1,340.0879,1,1
-1_131__2014,Arothron nigropunctatus,25,1.8571428571428572,4421.143,4.057142857142857,0.4577464788732395
-1_131__2014,Arothron nigropunctatus,20,1,679.9137000000001,4.057142857142857,0.24647887323943662
11_167__2014,Arothron nigropunctatus,20,1,226.6379,1,1
10_170__2014,Arothron nigropunctatus,15,1,107.2237,2,0.5
10_170__2014,Arothron nigropunctatus,20,1,226.6379,2,0.5
-8_116__2014,Arothron nigropunctatus,15,2.3333333333333335,750.5656,16.166666666666668,0.14432989690721648
-8_116__2014,Arothron nigropunctatus,20,3,679.9136,16.166666666666668,0.18556701030927833
-8_116__2014,Arothron nigropunctatus,25,1,340.0879,16.166666666666668,0.06185567010309278
-8_116__2014,Arothron nigropunctatus,12.5,1.3333333333333333,252.7696,16.166666666666668,0.0824742268041237
-8_116__2014,Arothron nigropunctatus,10,1.5,99.25380000000001,16.166666666666668,0.09278350515463916
-8_116__2014,Arothron nigropunctatus,7.5,7,100.5545,16.166666666666668,0.43298969072164945
-22_114__2015,Arothron nigropunctatus,20,1,226.6379,1,1
-20_149__2015,Arothron nigropunctatus,15,1,107.2237,1,1
-17_146__2015,Arothron nigropunctatus,10,1,33.0846,2,0.5
-17_146__2015,Arothron nigropunctatus,15,1,107.2237,2,0.5
-15_147__2015,Arothron nigropunctatus,12.5,1.5,189.5772,3.5,0.42857142857142855
-15_147__2015,Arothron nigropunctatus,15,1,107.2237,3.5,0.2857142857142857
-15_147__2015,Arothron nigropunctatus,25,1,340.0879,3.5,0.2857142857142857
-23_151__2015,Arothron nigropunctatus,15,1,107.2237,1,1
-14_144__2015,Arothron nigropunctatus,25,1,340.0879,2,0.5
-14_147__2015,Arothron nigropunctatus,12.5,1,63.1924,2,0.5
-14_147__2015,Arothron nigropunctatus,10,1,66.1692,2,0.5
-10_145__2015,Arothron nigropunctatus,25,1.6666666666666667,1700.4396,6,0.2777777777777778
-10_144__2015,Arothron nigropunctatus,25,2,1360.3517,4,0.5
-10_145__2015,Arothron nigropunctatus,12.5,1,126.3848,6,0.16666666666666666
-24_152__2015,Arothron nigropunctatus,15,1,107.2237,2,0.5
-24_152__2015,Arothron nigropunctatus,10,1,33.0846,2,0.5
-1_131__2014,Arothron nigropunctatus,15,1.2,643.3421,4.057142857142857,0.29577464788732394
0_131__2014,Arothron nigropunctatus,25,1,340.0879,3,0.3333333333333333
0_131__2014,Arothron nigropunctatus,15,1,107.2237,3,0.3333333333333333
0_131__2014,Arothron nigropunctatus,12.5,1,63.1924,3,0.3333333333333333
-19_152__2016,Arothron nigropunctatus,20,1,226.6379,3.333333333333333,0.30000000000000004
-19_152__2016,Arothron nigropunctatus,15,1.3333333333333333,428.8947,3.333333333333333,0.4
-19_152__2016,Arothron nigropunctatus,25,1,340.0879,3.333333333333333,0.30000000000000004
-30_153__2016,Arothron nigropunctatus,12.5,1,63.1924,1,1
-15_147__2016,Arothron nigropunctatus,20,3.25,2946.2925,6.916666666666666,0.46987951807228917
-15_147__2016,Arothron nigropunctatus,15,3.6666666666666665,1179.4602,6.916666666666666,0.5301204819277109
-10_133__2015,Arothron nigropunctatus,25,1,340.0879,1,1
-11_133__2015,Arothron nigropunctatus,25,1,340.0879,1,1
-12_136__2015,Arothron nigropunctatus,10,1,33.0846,1,1
-10_145__2015,Arothron nigropunctatus,15,1,107.2237,6,0.16666666666666666
-10_145__2015,Arothron nigropunctatus,20,2.3333333333333335,1586.4652,6,0.3888888888888889
-10_144__2015,Arothron nigropunctatus,15,1,107.2237,4,0.25
-10_144__2015,Arothron nigropunctatus,20,1,226.6379,4,0.25
-5_130__2015,Arothron nigropunctatus,15,5.75,2466.1441,5.75,1
-4_128__2015,Arothron nigropunctatus,15,1,321.67109999999997,3,0.3333333333333333
-6_133__2015,Arothron nigropunctatus,20,1,226.6379,2,0.5
-6_133__2015,Arothron nigropunctatus,15,1,107.2237,2,0.5
-7_131__2015,Arothron nigropunctatus,15,1,107.2237,1,1
-4_128__2015,Arothron nigropunctatus,20,1,226.6379,3,0.3333333333333333
-4_128__2015,Arothron nigropunctatus,12.5,1,126.3848,3,0.3333333333333333
-5_132__2015,Arothron nigropunctatus,20,1,226.6379,1,1
-15_146__2017,Arothron nigropunctatus,25,1,340.0879,1,1
-16_146__2017,Arothron nigropunctatus,20,1,226.6379,1,1
-18_151__2016,Arothron nigropunctatus,35,2,1344.6506,5,0.4
-18_151__2016,Arothron nigropunctatus,30,1,490.1553,5,0.2
-17_150__2016,Arothron nigropunctatus,20,1.6666666666666667,1133.1895,4.666666666666667,0.35714285714285715
-17_151__2016,Arothron nigropunctatus,30,1,980.3106,6.333333333333333,0.15789473684210528
-17_151__2016,Arothron nigropunctatus,15,1,107.2237,6.333333333333333,0.15789473684210528
-17_151__2016,Arothron nigropunctatus,20,1.3333333333333333,906.5516,6.333333333333333,0.21052631578947367
-17_150__2016,Arothron nigropunctatus,15,1,107.2237,4.666666666666667,0.21428571428571427
-16_150__2016,Arothron nigropunctatus,15,1,214.4474,3,0.3333333333333333
-16_150__2016,Arothron nigropunctatus,20,1,453.2758,3,0.3333333333333333
-17_148__2016,Arothron nigropunctatus,20,1,453.2758,2,0.5
-16_148__2016,Arothron nigropunctatus,20,1,226.6379,4,0.25
-16_148__2016,Arothron nigropunctatus,25,1,1020.2637,4,0.25
-16_148__2016,Arothron nigropunctatus,15,1,107.2237,4,0.25
-18_151__2016,Arothron nigropunctatus,10,1,66.1692,5,0.2
-17_151__2016,Arothron nigropunctatus,10,2,66.1692,6.333333333333333,0.31578947368421056
-17_151__2016,Arothron nigropunctatus,12.5,1,63.1924,6.333333333333333,0.15789473684210528
-17_150__2016,Arothron nigropunctatus,12.5,1,63.1924,4.666666666666667,0.21428571428571427
-16_150__2016,Arothron nigropunctatus,12.5,1,63.1924,3,0.3333333333333333
-17_148__2016,Arothron nigropunctatus,10,1,33.0846,2,0.5
-16_148__2016,Arothron nigropunctatus,12.5,1,126.3848,4,0.25
-17_150__2016,Arothron nigropunctatus,10,1,33.0846,4.666666666666667,0.21428571428571427
-17_148__2017,Arothron nigropunctatus,20,1,226.6379,1,1
-17_149__2017,Arothron nigropunctatus,20,2,1359.8273,4,0.5
-18_151__2016,Arothron nigropunctatus,25,1,340.0879,5,0.2
-17_150__2017,Arothron nigropunctatus,20,1,226.6379,3,0.3333333333333333
-17_149__2017,Arothron nigropunctatus,7.5,1,28.7298,4,0.25
-17_149__2017,Arothron nigropunctatus,15,1,107.2237,4,0.25
-17_150__2017,Arothron nigropunctatus,15,1,107.2237,3,0.3333333333333333
-17_150__2017,Arothron nigropunctatus,25,1,340.0879,3,0.3333333333333333
-18_148__2017,Arothron nigropunctatus,25,1,340.0879,1,1
-19_152__2017,Arothron nigropunctatus,15,1,107.2237,1,1
-14_147__2016,Arothron nigropunctatus,20,1,226.6379,4.5,0.2222222222222222
-14_147__2016,Arothron nigropunctatus,15,1,107.2237,4.5,0.2222222222222222
-14_147__2016,Arothron nigropunctatus,25,2.5,1700.4397,4.5,0.5555555555555556
-10_145__2016,Arothron nigropunctatus,20,1,226.6379,3,0.3333333333333333
-10_144__2016,Arothron nigropunctatus,20,1,226.6379,1,1
-10_145__2016,Arothron nigropunctatus,12.5,2,126.3848,3,0.6666666666666666
-21_156__2017,Arothron nigropunctatus,25,1,340.0879,1,1
-21_154__2017,Arothron nigropunctatus,25,1,340.0879,2,0.5
-21_154__2017,Arothron nigropunctatus,20,1,226.6379,2,0.5
-24_152__2017,Arothron nigropunctatus,20,1,226.6379,1,1
-12_144__2015,Arothron nigropunctatus,15,1,321.67109999999997,1,1
-14_144__2015,Arothron nigropunctatus,15,1,107.2237,2,0.5
-17_146__2016,Arothron nigropunctatus,12.5,1,126.3848,4,0.25
-18_147__2016,Arothron nigropunctatus,20,1.5,1359.8274000000001,4.5,0.3333333333333333
-17_146__2016,Arothron nigropunctatus,20,1,226.6379,4,0.25
-19_148__2016,Arothron nigropunctatus,20,1,226.6379,1,1
-17_146__2016,Arothron nigropunctatus,15,2,214.4474,4,0.5
-18_147__2016,Arothron nigropunctatus,25,2,680.1759,4.5,0.4444444444444444
-18_147__2016,Arothron nigropunctatus,15,1,107.2237,4.5,0.2222222222222222
-14_145__2017,Arothron nigropunctatus,20,1,226.6379,1,1
-12_144__2016,Arothron nigropunctatus,20,1,226.6379,1,1
-13_144__2016,Arothron nigropunctatus,25,1,340.0879,1,1
-1_131__2018,Arothron nigropunctatus,10,1,33.0846,4,0.25
-1_130__2018,Arothron nigropunctatus,15,1.25,536.1184999999999,2.25,0.5555555555555556
-1_131__2018,Arothron nigropunctatus,12.5,1,63.1924,4,0.25
0_131__2018,Arothron nigropunctatus,15,1,107.2237,3,0.3333333333333333
0_131__2018,Arothron nigropunctatus,12.5,2,126.3848,3,0.6666666666666666
0_130__2018,Arothron nigropunctatus,15,1,214.4474,1,1
-1_130__2018,Arothron nigropunctatus,20,1,226.6379,2.25,0.4444444444444444
-2_131__2018,Arothron nigropunctatus,25,2,3400.8792999999996,3,0.6666666666666666
-2_131__2018,Arothron nigropunctatus,20,1,906.5516,3,0.3333333333333333
-1_131__2018,Arothron nigropunctatus,25,1,340.0879,4,0.25
-1_131__2018,Arothron nigropunctatus,20,1,226.6379,4,0.25
-17_152__2017,Arothron nigropunctatus,20,1,226.6379,1,1
-20_149__2017,Arothron nigropunctatus,10,1,33.0846,1,1
-22_114__2017,Arothron nigropunctatus,20,1,226.6379,1,1
-32_159__2018,Arothron nigropunctatus,25,1,340.0879,1,1
-8_116__2016,Arothron nigropunctatus,12.5,1,63.1924,2,0.5
-8_116__2016,Arothron nigropunctatus,15,1,107.2237,2,0.5
-12_144__2018,Arothron nigropunctatus,20,1,226.6379,1,1
-10_133__2018,Arothron nigropunctatus,15,1,107.2237,1,1
-19_152__2018,Arothron nigropunctatus,25,1,680.1758,2.5,0.4
-19_152__2018,Arothron nigropunctatus,10,1.5,99.25380000000001,2.5,0.6
-17_152__2018,Arothron nigropunctatus,25,1,1020.2637,4,0.25
-17_152__2018,Arothron nigropunctatus,10,1,33.0846,4,0.25
-17_152__2018,Arothron nigropunctatus,7.5,1,14.3649,4,0.25
-17_152__2018,Arothron nigropunctatus,20,1,226.6379,4,0.25
-19_152__2019,Arothron nigropunctatus,25,3,1020.2638,3,1
-17_120__2018,Arothron nigropunctatus,25,1,1700.4395,6.85,0.14598540145985403
-17_119__2018,Arothron nigropunctatus,25,1,340.0879,3,0.3333333333333333
-17_119__2018,Arothron nigropunctatus,15,1,214.4474,3,0.3333333333333333
-17_120__2018,Arothron nigropunctatus,15,3.25,1393.9075,6.85,0.4744525547445256
-18_119__2018,Arothron nigropunctatus,25,1,680.1758,17,0.058823529411764705
-18_119__2018,Arothron nigropunctatus,10,10,330.846,17,0.5882352941176471
-18_119__2018,Arothron nigropunctatus,7.5,4,57.4597,17,0.23529411764705882
-17_120__2018,Arothron nigropunctatus,12.5,1,63.1924,6.85,0.14598540145985403
-17_120__2018,Arothron nigropunctatus,20,1.6,1813.1032,6.85,0.23357664233576644
-17_119__2018,Arothron nigropunctatus,20,1,453.2758,3,0.3333333333333333
-14_122__2018,Arothron nigropunctatus,25,1,340.0879,1,1
-18_119__2018,Arothron nigropunctatus,15,2,214.4474,17,0.11764705882352941
-12_123__2018,Arothron nigropunctatus,25,1,340.0879,1,1
-12_123__2019,Arothron nigropunctatus,25,1,1020.2637,1,1
-33_152__2018,Arothron nigropunctatus,5,1,4.4324,1,1
-8_116__2015,Arothron nigropunctatus,25,1,340.0879,3,0.3333333333333333
-8_116__2015,Arothron nigropunctatus,12.5,2,126.3848,3,0.6666666666666666
-14_147__2020,Arothron nigropunctatus,20,1,679.9137000000001,2,0.5
-15_147__2020,Arothron nigropunctatus,15,1,214.4474,3,0.3333333333333333
-15_147__2020,Arothron nigropunctatus,12.5,2,126.3848,3,0.6666666666666666
-14_147__2020,Arothron nigropunctatus,15,1,107.2237,2,0.5
-10_133__2019,Arothron nigropunctatus,10,1,33.0846,1,1
-30_153__2019,Arothron nigropunctatus,20,1,453.2758,1,1
-21_156__2019,Arothron nigropunctatus,25,1,340.0879,1,1
-21_154__2019,Arothron nigropunctatus,20,1.3333333333333333,906.5516,1.3333333333333333,1
-15_146__2021,Arothron nigropunctatus,15,1,107.2237,1,1
-18_147__2021,Arothron nigropunctatus,20,1,226.6379,1,1
-10_129__2021,Arothron nigropunctatus,20,1,453.2758,1,1
-12_125__2021,Arothron nigropunctatus,20,1,226.6379,1,1
-10_145__2020,Arothron nigropunctatus,15,1.3333333333333333,428.8947,4.333333333333333,0.3076923076923077
-10_145__2020,Arothron nigropunctatus,12.5,1,63.1924,4.333333333333333,0.23076923076923078
-10_144__2020,Arothron nigropunctatus,20,1,226.6379,1,1
-10_145__2020,Arothron nigropunctatus,25,1,340.0879,4.333333333333333,0.23076923076923078
-10_145__2020,Arothron nigropunctatus,20,1,226.6379,4.333333333333333,0.23076923076923078
-17_146__2020,Arothron nigropunctatus,20,1,226.6379,2,0.5
-17_146__2020,Arothron nigropunctatus,25,1,1020.2637,2,0.5
-16_146__2020,Arothron nigropunctatus,20,1,679.9137000000001,2,0.5
-16_146__2020,Arothron nigropunctatus,25,1,340.0879,2,0.5
-17_148__2020,Arothron nigropunctatus,15,2,214.4474,2,1
-18_148__2020,Arothron nigropunctatus,20,1,226.6379,1,1
-17_149__2020,Arothron nigropunctatus,20,1,226.6379,1,1
-16_148__2020,Arothron nigropunctatus,15,1.5,321.671,1.5,1
-24_152__2020,Arothron nigropunctatus,10,3,99.25380000000001,4,0.75
-24_152__2020,Arothron nigropunctatus,12.5,1,63.1924,4,0.25
-23_151__2020,Arothron nigropunctatus,15,1,107.2237,1,1
-23_152__2020,Arothron nigropunctatus,12.5,1,63.1924,1,1
-19_152__2020,Arothron nigropunctatus,10,1,33.0846,5,0.2
-19_152__2020,Arothron nigropunctatus,7.5,1,14.3649,5,0.2
-19_152__2020,Arothron nigropunctatus,15,1,107.2237,5,0.2
-19_152__2020,Arothron nigropunctatus,25,1,340.0879,5,0.2
-19_152__2020,Arothron nigropunctatus,12.5,1,63.1924,5,0.2
-17_146__2021,Arothron nigropunctatus,25,1,1360.3516,3,0.3333333333333333
-17_146__2021,Arothron nigropunctatus,20,1,453.2758,3,0.3333333333333333
-17_146__2021,Arothron nigropunctatus,15,1,107.2237,3,0.3333333333333333
-17_150__2021,Arothron nigropunctatus,15,1,214.4474,3,0.3333333333333333
-17_150__2021,Arothron nigropunctatus,12.5,1,63.1924,3,0.3333333333333333
-10_145__2021,Arothron nigropunctatus,30,1.5,1470.466,2.5,0.6
-17_151__2021,Arothron nigropunctatus,20,1,226.6379,1,1
-22_166__2021,Arothron nigropunctatus,15,1,107.2237,1,1
-17_152__2022,Arothron nigropunctatus,20,1,226.6379,4.5,0.2222222222222222
-17_152__2022,Arothron nigropunctatus,7.5,1,14.3649,4.5,0.2222222222222222
-17_152__2022,Arothron nigropunctatus,10,1.5,99.25380000000001,4.5,0.3333333333333333
-17_156__2022,Arothron nigropunctatus,10,1,33.0846,2,0.5
-17_152__2022,Arothron nigropunctatus,12.5,1,126.3848,4.5,0.2222222222222222
-22_154__2022,Arothron nigropunctatus,12.5,1,63.1924,1,1
-22_155__2022,Arothron nigropunctatus,10,1,33.0846,2,0.5
-22_155__2022,Arothron nigropunctatus,7.5,1,14.3649,2,0.5
-17_151__2022,Arothron nigropunctatus,25,1,340.0879,1,1
-17_156__2022,Arothron nigropunctatus,15,1,107.2237,2,0.5
-24_152__2023,Arothron nigropunctatus,25,1,340.0879,1,1
-17_150__2021,Arothron nigropunctatus,20,1,453.2758,3,0.3333333333333333
-10_144__2021,Arothron nigropunctatus,20,1,226.6379,2,0.5
-10_144__2021,Arothron nigropunctatus,25,1,340.0879,2,0.5
-10_145__2021,Arothron nigropunctatus,12.5,1,63.1924,2.5,0.4
-16_150__2021,Arothron nigropunctatus,15,1,107.2237,1,1
-28_154__2023,Arothron nigropunctatus,7.5,1,14.3649,1,1
-27_154__2023,Arothron nigropunctatus,15,1,107.2237,1,1
