gridyr,species_name,size_class,mean_abundance,mean_biomass,total_abun,p_obs
-12_131__2008,Choerodon schoenleinii,5,4,12.1737,13.5,0.2962962962962963
-12_131__2008,Choerodon schoenleinii,15,2.3333333333333335,607.6860999999999,13.5,0.17283950617283952
-12_131__2008,Choerodon schoenleinii,25,2,584.5763,13.5,0.14814814814814814
-12_131__2009,Choerodon schoenleinii,15,2.111111111111111,1649.4337,14.682539682539684,0.1437837837837838
-12_131__2009,Choerodon schoenleinii,20,2,1907.373,14.682539682539684,0.1362162162162162
-12_131__2009,Choerodon schoenleinii,10,3,529.3248,14.682539682539684,0.20432432432432432
-12_131__2009,Choerodon schoenleinii,12.5,2.5714285714285716,896.0885999999999,14.682539682539684,0.17513513513513512
-12_131__2009,Choerodon schoenleinii,7.5,2,62.8914,14.682539682539684,0.1362162162162162
-12_131__2009,Choerodon schoenleinii,35,1,598.562,14.682539682539684,0.0681081081081081
-12_131__2009,Choerodon schoenleinii,25,1,876.8643,14.682539682539684,0.0681081081081081
-12_131__2009,Choerodon schoenleinii,30,1,1287.9108,14.682539682539684,0.0681081081081081
-13_131__2009,Choerodon schoenleinii,10,1,25.2059,4,0.25
-13_131__2009,Choerodon schoenleinii,12.5,1,49.7827,4,0.25
-13_131__2009,Choerodon schoenleinii,15,2,173.6246,4,0.5
-12_131__2010,Choerodon schoenleinii,10,2.6666666666666665,201.6475,15.833333333333334,0.16842105263157894
-12_131__2010,Choerodon schoenleinii,12.5,4.666666666666667,696.9578,15.833333333333334,0.2947368421052632
-12_131__2010,Choerodon schoenleinii,25,1.5,876.8643999999999,15.833333333333334,0.09473684210526316
-12_131__2010,Choerodon schoenleinii,15,3,781.3107,15.833333333333334,0.18947368421052632
-12_131__2010,Choerodon schoenleinii,35,1,598.562,15.833333333333334,0.06315789473684211
-12_131__2010,Choerodon schoenleinii,20,2,381.4746,15.833333333333334,0.12631578947368421
-12_131__2010,Choerodon schoenleinii,7.5,1,10.4819,15.833333333333334,0.06315789473684211
-13_131__2008,Choerodon schoenleinii,12.5,1,49.7827,1,1
-15_145__2010,Choerodon schoenleinii,35,1,1197.124,4,0.25
-15_145__2010,Choerodon schoenleinii,40,1,1524.971,4,0.25
-15_145__2010,Choerodon schoenleinii,30,2,858.6072,4,0.5
-28_153__2010,Choerodon schoenleinii,30,1,429.3036,2,0.5
-28_153__2010,Choerodon schoenleinii,40,1,762.4855,2,0.5
-18_146__2010,Choerodon schoenleinii,50,1,1518.4883,4,0.25
-18_146__2010,Choerodon schoenleinii,40,1,762.4855,4,0.25
-18_146__2010,Choerodon schoenleinii,25,1,292.2881,4,0.25
-23_151__2010,Choerodon schoenleinii,7.5,1,10.4819,2,0.5
-18_146__2010,Choerodon schoenleinii,20,1,190.7373,4,0.25
-23_151__2010,Choerodon schoenleinii,20,1,190.7373,2,0.5
-16_139__2010,Choerodon schoenleinii,10,2.5,126.0296,26.32142857142857,0.0949796472184532
-16_139__2010,Choerodon schoenleinii,12.5,3.142857142857143,1095.2194,26.32142857142857,0.11940298507462688
-16_139__2010,Choerodon schoenleinii,15,4,2777.9936,26.32142857142857,0.1519674355495251
-16_139__2010,Choerodon schoenleinii,20,4.25,6485.0682,26.32142857142857,0.16146540027137044
-16_139__2010,Choerodon schoenleinii,25,3.4285714285714284,7014.9153,26.32142857142857,0.13025780189959293
-16_139__2010,Choerodon schoenleinii,62.5,1,2999.0728,26.32142857142857,0.037991858887381276
-16_139__2010,Choerodon schoenleinii,7.5,1,10.4819,26.32142857142857,0.037991858887381276
-16_139__2010,Choerodon schoenleinii,30,2.6666666666666665,3434.4288,26.32142857142857,0.1013116236996834
-16_139__2010,Choerodon schoenleinii,40,1.3333333333333333,3049.942,26.32142857142857,0.0506558118498417
-16_139__2010,Choerodon schoenleinii,35,1,1795.6860000000001,26.32142857142857,0.037991858887381276
-16_139__2010,Choerodon schoenleinii,50,2,3036.9766,26.32142857142857,0.07598371777476255
-16_140__2010,Choerodon schoenleinii,20,2.875,4386.9579,17.863095238095237,0.16094635121626125
-16_140__2010,Choerodon schoenleinii,25,3.2857142857142856,6722.6271,17.863095238095237,0.18393868710429856
-16_140__2010,Choerodon schoenleinii,30,2.3333333333333335,6010.2504,17.863095238095237,0.13062312562479175
-16_140__2010,Choerodon schoenleinii,12.5,1.75,348.47889999999995,17.863095238095237,0.09796734421859381
-16_140__2010,Choerodon schoenleinii,15,3.2857142857142856,1996.6828999999998,17.863095238095237,0.18393868710429856
-16_140__2010,Choerodon schoenleinii,35,2.3333333333333335,4189.934,17.863095238095237,0.13062312562479175
-16_140__2010,Choerodon schoenleinii,50,1,1518.4883,17.863095238095237,0.055981339553482175
-16_140__2010,Choerodon schoenleinii,40,1,762.4855,17.863095238095237,0.055981339553482175
-22_114__2012,Choerodon schoenleinii,15,4.5,781.3107,12,0.375
-22_114__2012,Choerodon schoenleinii,40,1,1524.971,12,0.08333333333333333
-22_114__2012,Choerodon schoenleinii,30,1,429.3036,12,0.08333333333333333
-22_114__2012,Choerodon schoenleinii,25,1.5,876.8643,12,0.125
-22_114__2012,Choerodon schoenleinii,20,4,762.9492,12,0.3333333333333333
-26_153__2013,Choerodon schoenleinii,40,1,1524.971,1,1
-12_143__2013,Choerodon schoenleinii,30,1.5,1287.9108,5.5,0.2727272727272727
-12_143__2013,Choerodon schoenleinii,35,2,2394.248,5.5,0.36363636363636365
-12_143__2013,Choerodon schoenleinii,40,2,1524.971,5.5,0.36363636363636365
-12_137__2013,Choerodon schoenleinii,35,1,598.562,1,1
-11_137__2013,Choerodon schoenleinii,30,1,858.6072,4,0.25
-11_137__2013,Choerodon schoenleinii,12.5,1,49.7827,4,0.25
-11_137__2013,Choerodon schoenleinii,40,2,1524.971,4,0.5
-20_119__2013,Choerodon schoenleinii,30,1,429.3036,2,0.5
-20_119__2013,Choerodon schoenleinii,25,1,584.5762,2,0.5
-20_118__2013,Choerodon schoenleinii,20,1,190.7373,7,0.14285714285714285
-20_118__2013,Choerodon schoenleinii,25,1,876.8643,7,0.14285714285714285
-20_118__2013,Choerodon schoenleinii,30,2,1717.2144,7,0.2857142857142857
-20_118__2013,Choerodon schoenleinii,62.5,1,2999.0728,7,0.14285714285714285
-20_118__2013,Choerodon schoenleinii,35,1,598.562,7,0.14285714285714285
-20_118__2013,Choerodon schoenleinii,50,1,1518.4883,7,0.14285714285714285
-20_117__2013,Choerodon schoenleinii,30,1,429.3036,2,0.5
-20_117__2013,Choerodon schoenleinii,40,1,762.4855,2,0.5
-21_117__2013,Choerodon schoenleinii,25,1,292.2881,4.2,0.23809523809523808
-21_117__2013,Choerodon schoenleinii,20,1,190.7373,4.2,0.23809523809523808
-20_116__2013,Choerodon schoenleinii,30,2,4293.036,12.761904761904761,0.15671641791044777
-20_116__2013,Choerodon schoenleinii,25,2.1666666666666665,3799.7456,12.761904761904761,0.16977611940298507
-20_116__2013,Choerodon schoenleinii,35,2.4285714285714284,10175.554,12.761904761904761,0.19029850746268656
-20_116__2013,Choerodon schoenleinii,40,2.1666666666666665,9912.311099999999,12.761904761904761,0.16977611940298507
-20_116__2013,Choerodon schoenleinii,12.5,1,49.7827,12.761904761904761,0.07835820895522388
-20_116__2013,Choerodon schoenleinii,20,1,762.9492,12.761904761904761,0.07835820895522388
-20_116__2013,Choerodon schoenleinii,50,1,1518.4883,12.761904761904761,0.07835820895522388
-21_116__2013,Choerodon schoenleinii,30,3,11591.196899999999,33.35128205128205,0.08995156454216961
-21_116__2013,Choerodon schoenleinii,35,3.3846153846153846,26336.728,33.35128205128205,0.10148381640655033
-20_116__2013,Choerodon schoenleinii,7.5,1,10.4819,12.761904761904761,0.07835820895522388
-21_115__2013,Choerodon schoenleinii,30,2.142857142857143,6439.5538,16.176190476190477,0.1324698263173388
-21_115__2013,Choerodon schoenleinii,35,2,4788.496,16.176190476190477,0.12363850456284957
-21_117__2013,Choerodon schoenleinii,30,1.2,2575.8216,4.2,0.2857142857142857
-21_116__2013,Choerodon schoenleinii,40,4,18299.650999999998,33.35128205128205,0.11993541938955948
-21_116__2013,Choerodon schoenleinii,50,2.6666666666666665,12147.906500000001,33.35128205128205,0.07995694625970631
-21_116__2013,Choerodon schoenleinii,10,5.5,277.2653,33.35128205128205,0.1649112016606443
-21_116__2013,Choerodon schoenleinii,15,8,1388.9967000000001,33.35128205128205,0.23987083877911897
-21_116__2013,Choerodon schoenleinii,20,5,953.6865,33.35128205128205,0.14991927423694934
-21_116__2013,Choerodon schoenleinii,25,1.8,2630.5932999999995,33.35128205128205,0.053970938725301766
-21_115__2013,Choerodon schoenleinii,15,1.5,260.4369,16.176190476190477,0.09272887842213717
-21_115__2013,Choerodon schoenleinii,20,2,1144.4238,16.176190476190477,0.12363850456284957
-21_115__2013,Choerodon schoenleinii,25,2.2,3215.1693999999998,16.176190476190477,0.13600235501913452
-21_115__2013,Choerodon schoenleinii,12.5,1,49.7827,16.176190476190477,0.061819252281424784
-21_115__2013,Choerodon schoenleinii,40,1.3333333333333333,3049.942,16.176190476190477,0.08242566970856637
-21_115__2013,Choerodon schoenleinii,62.5,2,5998.1455,16.176190476190477,0.12363850456284957
-22_114__2015,Choerodon schoenleinii,12.5,1.5,149.3481,10.433333333333334,0.14376996805111822
-22_114__2015,Choerodon schoenleinii,7.5,1,10.4819,10.433333333333334,0.09584664536741214
-22_114__2015,Choerodon schoenleinii,25,1.6,2338.305,10.433333333333334,0.15335463258785942
-22_114__2015,Choerodon schoenleinii,35,1.3333333333333333,2394.248,10.433333333333334,0.12779552715654952
-22_114__2015,Choerodon schoenleinii,40,1.5,2287.4565000000002,10.433333333333334,0.14376996805111822
-22_114__2015,Choerodon schoenleinii,20,1,381.4746,10.433333333333334,0.09584664536741214
-23_114__2015,Choerodon schoenleinii,20,1,190.7373,2,0.5
-23_114__2015,Choerodon schoenleinii,62.5,1,2999.0728,2,0.5
-22_114__2015,Choerodon schoenleinii,30,1.5,1287.9108,10.433333333333334,0.14376996805111822
-22_114__2015,Choerodon schoenleinii,50,1,1518.4883,10.433333333333334,0.09584664536741214
-17_146__2015,Choerodon schoenleinii,12.5,1,49.7827,2,0.5
-17_146__2015,Choerodon schoenleinii,15,1,86.8123,2,0.5
-15_145__2015,Choerodon schoenleinii,25,1,292.2881,2,0.5
-15_145__2015,Choerodon schoenleinii,30,1,858.6072,2,0.5
-10_144__2015,Choerodon schoenleinii,30,3.2,6868.8572,19.21666666666667,0.16652211621856028
-10_144__2015,Choerodon schoenleinii,35,3,10774.116,19.21666666666667,0.15611448395490024
-12_143__2015,Choerodon schoenleinii,35,1,598.562,2,0.5
-12_143__2015,Choerodon schoenleinii,30,1,429.3036,2,0.5
-10_144__2013,Choerodon schoenleinii,40,4,3049.942,6,0.6666666666666666
-10_144__2013,Choerodon schoenleinii,50,2,3036.9766,6,0.3333333333333333
-10_144__2015,Choerodon schoenleinii,40,2.6,9912.311,19.21666666666667,0.13529921942758022
-22_114__2013,Choerodon schoenleinii,50,1,1518.4883,18.616666666666667,0.05371530886302596
-21_117__2013,Choerodon schoenleinii,40,1,762.4855,4.2,0.23809523809523808
-21_115__2013,Choerodon schoenleinii,50,2,3036.9766,16.176190476190477,0.12363850456284957
-22_114__2013,Choerodon schoenleinii,30,1.25,2146.518,18.616666666666667,0.06714413607878245
-20_149__2016,Choerodon schoenleinii,30,1,1287.9108,2,0.5
-20_149__2016,Choerodon schoenleinii,20,1,190.7373,2,0.5
-22_114__2016,Choerodon schoenleinii,30,1.5,2575.8216,7.5,0.2
-22_114__2016,Choerodon schoenleinii,50,1,1518.4883,7.5,0.13333333333333333
-22_114__2016,Choerodon schoenleinii,35,1,598.562,7.5,0.13333333333333333
-22_114__2016,Choerodon schoenleinii,62.5,1,2999.0728,7.5,0.13333333333333333
-22_114__2016,Choerodon schoenleinii,40,1,1524.971,7.5,0.13333333333333333
-23_114__2016,Choerodon schoenleinii,50,1,1518.4883,3,0.3333333333333333
-22_114__2016,Choerodon schoenleinii,25,2,584.5763,7.5,0.26666666666666666
-23_114__2016,Choerodon schoenleinii,35,1,598.562,3,0.3333333333333333
-23_114__2016,Choerodon schoenleinii,40,1,762.4855,3,0.3333333333333333
-11_133__2015,Choerodon schoenleinii,40,3.25,9912.3113,12,0.2708333333333333
-11_133__2015,Choerodon schoenleinii,50,2.25,13666.3945,12,0.1875
-11_133__2015,Choerodon schoenleinii,62.5,1,5998.1456,12,0.08333333333333333
-11_133__2015,Choerodon schoenleinii,30,2.25,3863.7324000000003,12,0.1875
-11_133__2015,Choerodon schoenleinii,35,2.25,5387.058,12,0.1875
-11_133__2015,Choerodon schoenleinii,25,1,292.2881,12,0.08333333333333333
-11_134__2015,Choerodon schoenleinii,35,3,17956.86,13.571428571428571,0.22105263157894736
-11_134__2015,Choerodon schoenleinii,40,4,6099.8838,13.571428571428571,0.2947368421052632
-11_134__2015,Choerodon schoenleinii,25,3,2630.5932000000003,13.571428571428571,0.22105263157894736
-11_134__2015,Choerodon schoenleinii,30,3.5714285714285716,10732.5898,13.571428571428571,0.26315789473684215
-12_136__2015,Choerodon schoenleinii,30,1,1287.9108,6.75,0.14814814814814814
-12_136__2015,Choerodon schoenleinii,25,3.25,3799.7459,6.75,0.48148148148148145
-12_137__2015,Choerodon schoenleinii,50,1,3036.9766,10.908333333333333,0.09167303284950344
-12_137__2015,Choerodon schoenleinii,62.5,1.5,8997.2183,10.908333333333333,0.13750954927425516
-12_137__2015,Choerodon schoenleinii,40,2.3333333333333335,5337.3985,10.908333333333333,0.21390374331550804
-12_136__2015,Choerodon schoenleinii,20,2.5,953.6865,6.75,0.37037037037037035
-12_137__2015,Choerodon schoenleinii,30,1.2,2575.8216,10.908333333333333,0.11000763941940413
-12_137__2015,Choerodon schoenleinii,35,1.875,8978.43,10.908333333333333,0.17188693659281895
-13_137__2015,Choerodon schoenleinii,35,3,3591.3720000000003,6.5,0.46153846153846156
-13_137__2015,Choerodon schoenleinii,40,1,2287.4565000000002,6.5,0.15384615384615385
-13_137__2015,Choerodon schoenleinii,30,1.5,1287.9108,6.5,0.23076923076923078
-13_137__2015,Choerodon schoenleinii,50,1,3036.9766,6.5,0.15384615384615385
-14_136__2015,Choerodon schoenleinii,30,4,3434.4288,5,0.8
-14_136__2015,Choerodon schoenleinii,35,1,598.562,5,0.2
-12_137__2015,Choerodon schoenleinii,25,1,876.8643,10.908333333333333,0.09167303284950344
-14_137__2015,Choerodon schoenleinii,62.5,5,14995.3635,18,0.2777777777777778
-14_137__2015,Choerodon schoenleinii,75,6,31518.05,18,0.3333333333333333
-14_137__2015,Choerodon schoenleinii,87.5,4,33603.3,18,0.2222222222222222
-14_137__2015,Choerodon schoenleinii,25,1,292.2881,18,0.05555555555555555
-14_137__2015,Choerodon schoenleinii,35,1,1197.124,18,0.05555555555555555
-12_137__2015,Choerodon schoenleinii,20,2,381.4746,10.908333333333333,0.18334606569900688
-14_137__2015,Choerodon schoenleinii,30,1,429.3036,18,0.05555555555555555
-15_138__2015,Choerodon schoenleinii,50,2,3036.9766,7,0.2857142857142857
-15_138__2015,Choerodon schoenleinii,40,3,4574.9130000000005,7,0.42857142857142855
-15_138__2015,Choerodon schoenleinii,30,1,429.3036,7,0.14285714285714285
-15_138__2015,Choerodon schoenleinii,35,1,598.562,7,0.14285714285714285
-16_139__2015,Choerodon schoenleinii,50,3.5,10629.4179,35.5,0.09859154929577464
-16_139__2015,Choerodon schoenleinii,62.5,1,2999.0728,35.5,0.028169014084507043
-16_139__2015,Choerodon schoenleinii,25,3.5,2046.0169,35.5,0.09859154929577464
-16_139__2015,Choerodon schoenleinii,30,5.5,9444.678600000001,35.5,0.15492957746478872
-16_139__2015,Choerodon schoenleinii,40,5,15249.709400000002,35.5,0.14084507042253522
-16_139__2015,Choerodon schoenleinii,35,8,19153.984,35.5,0.22535211267605634
-16_139__2015,Choerodon schoenleinii,20,6,1144.4238,35.5,0.16901408450704225
-16_139__2015,Choerodon schoenleinii,15,3,260.4369,35.5,0.08450704225352113
-16_140__2015,Choerodon schoenleinii,30,5.5,4722.3395,31.5,0.1746031746031746
-16_140__2015,Choerodon schoenleinii,35,7.5,8978.43,31.5,0.23809523809523808
-16_140__2015,Choerodon schoenleinii,40,9,13724.7386,31.5,0.2857142857142857
-16_140__2015,Choerodon schoenleinii,50,9.5,28851.2776,31.5,0.30158730158730157
-11_142__2015,Choerodon schoenleinii,20,4,1525.8984,20,0.2
-11_142__2015,Choerodon schoenleinii,10,2.5,126.0297,20,0.125
-11_142__2015,Choerodon schoenleinii,12.5,5,248.9135,20,0.25
-10_142__2015,Choerodon schoenleinii,15,3,260.4369,10,0.3
-10_142__2015,Choerodon schoenleinii,20,5,953.6865,10,0.5
-10_142__2015,Choerodon schoenleinii,25,2,584.5763,10,0.2
-10_143__2015,Choerodon schoenleinii,12.5,1,49.7827,71.66666666666667,0.013953488372093023
-10_143__2015,Choerodon schoenleinii,15,5,434.06149999999997,71.66666666666667,0.06976744186046512
-10_143__2015,Choerodon schoenleinii,20,13,4959.1699,71.66666666666667,0.18139534883720929
-10_143__2015,Choerodon schoenleinii,25,35,10230.085,71.66666666666667,0.4883720930232558
-10_143__2015,Choerodon schoenleinii,30,10,17172.143200000002,71.66666666666667,0.13953488372093023
-10_143__2015,Choerodon schoenleinii,35,7.666666666666667,13766.926,71.66666666666667,0.10697674418604651
-10_144__2015,Choerodon schoenleinii,20,2.6666666666666665,1525.8984,19.21666666666667,0.13876843018213356
-10_144__2015,Choerodon schoenleinii,25,3.25,3799.7458,19.21666666666667,0.16912402428447526
-11_142__2015,Choerodon schoenleinii,15,6,520.8738,20,0.3
-11_141__2015,Choerodon schoenleinii,25,3,1753.7288,19.833333333333332,0.1512605042016807
-11_141__2015,Choerodon schoenleinii,30,3.3333333333333335,4293.036,19.833333333333332,0.16806722689075632
-11_141__2015,Choerodon schoenleinii,35,4,4788.496,19.833333333333332,0.20168067226890757
-11_141__2015,Choerodon schoenleinii,20,2.5,953.6865,19.833333333333332,0.12605042016806722
-11_141__2015,Choerodon schoenleinii,12.5,2,99.5654,19.833333333333332,0.10084033613445378
-11_141__2015,Choerodon schoenleinii,15,2,173.6246,19.833333333333332,0.10084033613445378
-11_141__2015,Choerodon schoenleinii,5,1,3.0434,19.833333333333332,0.05042016806722689
-10_141__2015,Choerodon schoenleinii,12.5,5,248.9135,22.666666666666668,0.22058823529411764
-10_141__2015,Choerodon schoenleinii,15,5,434.06149999999997,22.666666666666668,0.22058823529411764
-10_141__2015,Choerodon schoenleinii,20,2.6666666666666665,1525.8984,22.666666666666668,0.1176470588235294
-10_141__2015,Choerodon schoenleinii,35,4,2394.248,22.666666666666668,0.1764705882352941
-10_141__2015,Choerodon schoenleinii,25,4,1169.1526,22.666666666666668,0.1764705882352941
-10_141__2015,Choerodon schoenleinii,30,2,858.6072,22.666666666666668,0.08823529411764705
-11_141__2015,Choerodon schoenleinii,40,2,1524.971,19.833333333333332,0.10084033613445378
-11_143__2015,Choerodon schoenleinii,40,3.3333333333333335,7624.8548,13,0.25641025641025644
-11_143__2015,Choerodon schoenleinii,30,1.3333333333333333,1717.2144,13,0.10256410256410256
-11_143__2015,Choerodon schoenleinii,35,2.6666666666666665,4788.496,13,0.20512820512820512
-11_143__2015,Choerodon schoenleinii,50,1.6666666666666667,7592.4415,13,0.12820512820512822
-10_144__2015,Choerodon schoenleinii,50,2.5,7592.4413,19.21666666666667,0.1300954032957502
-11_143__2015,Choerodon schoenleinii,25,4,1169.1526,13,0.3076923076923077
-11_142__2015,Choerodon schoenleinii,25,1.5,876.8643,20,0.075
-11_142__2015,Choerodon schoenleinii,30,1,429.3036,20,0.05
-10_144__2015,Choerodon schoenleinii,62.5,2,5998.1455,19.21666666666667,0.10407632263660016
-8_131__2015,Choerodon schoenleinii,35,1,598.562,1,1
-15_145__2017,Choerodon schoenleinii,50,1,3036.9766,1,1
-10_144__2016,Choerodon schoenleinii,40,6,4574.9126,13,0.46153846153846156
-10_144__2016,Choerodon schoenleinii,50,4,6073.9532,13,0.3076923076923077
-10_144__2016,Choerodon schoenleinii,75,1,5253.0083,13,0.07692307692307693
-10_144__2016,Choerodon schoenleinii,35,2,1197.124,13,0.15384615384615385
-11_143__2016,Choerodon schoenleinii,40,3.8333333333333335,17537.1659,18.166666666666668,0.2110091743119266
-11_143__2016,Choerodon schoenleinii,25,1,584.5762,18.166666666666668,0.055045871559633024
-11_143__2016,Choerodon schoenleinii,30,1.3333333333333333,1717.2144,18.166666666666668,0.07339449541284403
-11_143__2016,Choerodon schoenleinii,35,3.5,8379.868,18.166666666666668,0.19266055045871558
-11_143__2016,Choerodon schoenleinii,50,3.5,21258.8361,18.166666666666668,0.19266055045871558
-11_143__2016,Choerodon schoenleinii,100,2,25319.746,18.166666666666668,0.11009174311926605
-11_143__2016,Choerodon schoenleinii,62.5,1,5998.1456,18.166666666666668,0.055045871559633024
-11_143__2016,Choerodon schoenleinii,75,1,5253.0083,18.166666666666668,0.055045871559633024
-11_143__2016,Choerodon schoenleinii,20,1,572.2119,18.166666666666668,0.055045871559633024
-12_144__2016,Choerodon schoenleinii,40,1,762.4855,2,0.5
-12_144__2016,Choerodon schoenleinii,35,1,598.562,2,0.5
-12_143__2016,Choerodon schoenleinii,35,1,598.562,3,0.3333333333333333
-12_143__2016,Choerodon schoenleinii,40,1,762.4855,3,0.3333333333333333
-12_143__2016,Choerodon schoenleinii,30,1,429.3036,3,0.3333333333333333
-22_150__2017,Choerodon schoenleinii,20,1.5,572.2119,3.5,0.42857142857142855
-22_150__2017,Choerodon schoenleinii,25,1,292.2881,3.5,0.2857142857142857
-19_148__2017,Choerodon schoenleinii,50,1,1518.4883,2,0.5
-19_148__2017,Choerodon schoenleinii,62.5,1,2999.0728,2,0.5
-22_150__2017,Choerodon schoenleinii,35,1,598.562,3.5,0.2857142857142857
-22_114__2017,Choerodon schoenleinii,30,1,858.6072,2,0.5
-22_114__2017,Choerodon schoenleinii,35,1,598.562,2,0.5
-23_114__2017,Choerodon schoenleinii,62.5,1,2999.0728,3,0.3333333333333333
-23_114__2017,Choerodon schoenleinii,50,1,3036.9766,3,0.3333333333333333
-23_114__2017,Choerodon schoenleinii,40,1,762.4855,3,0.3333333333333333
-20_150__2018,Choerodon schoenleinii,40,1,762.4855,4,0.25
-20_150__2018,Choerodon schoenleinii,50,2,3036.9766,4,0.5
-20_150__2018,Choerodon schoenleinii,62.5,1,2999.0728,4,0.25
-21_149__2018,Choerodon schoenleinii,20,2.25,1716.6357,23.45,0.09594882729211088
-21_149__2018,Choerodon schoenleinii,25,2,1169.1525,23.45,0.08528784648187633
-21_149__2018,Choerodon schoenleinii,7.5,2,209.63799999999998,23.45,0.08528784648187633
-21_149__2018,Choerodon schoenleinii,12.5,2,398.2616,23.45,0.08528784648187633
-21_149__2018,Choerodon schoenleinii,15,2.2,954.9352999999999,23.45,0.09381663113006397
-21_149__2018,Choerodon schoenleinii,2.5,2.5,1.8373,23.45,0.10660980810234542
-21_149__2018,Choerodon schoenleinii,5,3,45.6513,23.45,0.1279317697228145
-21_149__2018,Choerodon schoenleinii,10,4,100.8238,23.45,0.17057569296375266
-21_149__2018,Choerodon schoenleinii,30,1.5,1287.9108,23.45,0.06396588486140725
-21_149__2018,Choerodon schoenleinii,35,2,2394.248,23.45,0.08528784648187633
-20_149__2018,Choerodon schoenleinii,25,1,876.8643,10.916666666666666,0.0916030534351145
-20_149__2018,Choerodon schoenleinii,12.5,1,99.5654,10.916666666666666,0.0916030534351145
-20_149__2018,Choerodon schoenleinii,30,1.75,3005.1252000000004,10.916666666666666,0.1603053435114504
-20_149__2018,Choerodon schoenleinii,35,1,1795.6860000000001,10.916666666666666,0.0916030534351145
-20_149__2018,Choerodon schoenleinii,15,1.6666666666666667,434.06149999999997,10.916666666666666,0.15267175572519084
-21_150__2018,Choerodon schoenleinii,50,1,1518.4883,1,1
-20_149__2018,Choerodon schoenleinii,20,1,381.4746,10.916666666666666,0.0916030534351145
-20_149__2019,Choerodon schoenleinii,20,1.5,572.2119,15,0.1
-20_149__2019,Choerodon schoenleinii,25,3,876.8643999999999,15,0.2
-20_149__2018,Choerodon schoenleinii,7.5,1,10.4819,10.916666666666666,0.0916030534351145
-20_149__2018,Choerodon schoenleinii,10,1.5,75.6177,10.916666666666666,0.13740458015267176
-20_149__2018,Choerodon schoenleinii,40,1,762.4855,10.916666666666666,0.0916030534351145
-20_149__2019,Choerodon schoenleinii,35,1.5,1795.6860000000001,15,0.1
-20_149__2019,Choerodon schoenleinii,30,1,858.6072,15,0.06666666666666667
-20_149__2019,Choerodon schoenleinii,62.5,1,2999.0728,15,0.06666666666666667
-16_123__2018,Choerodon schoenleinii,35,4,4788.496,12.333333333333334,0.3243243243243243
-14_125__2018,Choerodon schoenleinii,30,1,429.3036,2,0.5
-14_125__2018,Choerodon schoenleinii,25,1,292.2881,2,0.5
