gridyr,species_name,size_class,mean_abundance,mean_biomass,total_abun,p_obs
-29_114__2008,Choerodon rubescens,15,1,211.1088,16.15,0.061919504643962855
-26_113__2010,Choerodon rubescens,10,1,61.7946,23.833333333333332,0.04195804195804196
-26_113__2010,Choerodon rubescens,15,6,1266.6532,23.833333333333332,0.2517482517482518
-26_113__2010,Choerodon rubescens,20,5,2307.2210000000005,23.833333333333332,0.2097902097902098
-26_113__2010,Choerodon rubescens,40,1.5,2741.9542,23.833333333333332,0.06293706293706294
-26_113__2010,Choerodon rubescens,50,1,1811.995,23.833333333333332,0.04195804195804196
-26_113__2010,Choerodon rubescens,30,2,2066.178,23.833333333333332,0.08391608391608392
-26_113__2010,Choerodon rubescens,12.5,4,243.0062,23.833333333333332,0.16783216783216784
-26_113__2010,Choerodon rubescens,35,1,718.6309,23.833333333333332,0.04195804195804196
-32_116__2009,Choerodon rubescens,15,1,105.5544,4,0.25
-32_116__2009,Choerodon rubescens,12.5,1,60.7515,4,0.25
-30_115__2009,Choerodon rubescens,5,1,7.5654,13.523809523809524,0.07394366197183098
-30_115__2009,Choerodon rubescens,7.5,2,51.691,13.523809523809524,0.14788732394366197
-30_115__2009,Choerodon rubescens,10,1,123.5892,13.523809523809524,0.07394366197183098
-29_114__2008,Choerodon rubescens,50,3,5435.985,16.15,0.18575851393188855
-29_114__2008,Choerodon rubescens,62.5,1,3562.8237,16.15,0.061919504643962855
-32_116__2010,Choerodon rubescens,2.5,1,0.4631,5,0.2
-32_116__2008,Choerodon rubescens,35,1,1437.2618,4,0.25
-32_116__2008,Choerodon rubescens,40,1,1827.9694,4,0.25
-32_116__2008,Choerodon rubescens,62.5,1,3562.8237,4,0.25
-32_116__2011,Choerodon rubescens,30,1,1033.089,14.25,0.07017543859649122
-32_116__2011,Choerodon rubescens,35,1,718.6309,14.25,0.07017543859649122
-32_115__2011,Choerodon rubescens,5,1,3.7827,1,1
-32_116__2011,Choerodon rubescens,7.5,4,206.7643,14.25,0.2807017543859649
-32_116__2011,Choerodon rubescens,10,4.25,525.2535,14.25,0.2982456140350877
-32_116__2008,Choerodon rubescens,7.5,1,12.9228,4,0.25
-32_116__2011,Choerodon rubescens,5,4,60.522999999999996,14.25,0.2807017543859649
-32_115__2012,Choerodon rubescens,5,1,7.5654,2,0.5
-32_116__2012,Choerodon rubescens,7.5,5,193.8415,11,0.45454545454545453
-32_116__2012,Choerodon rubescens,15,1.5,316.6633,11,0.13636363636363635
-32_116__2012,Choerodon rubescens,20,1,230.7221,11,0.09090909090909091
-32_116__2012,Choerodon rubescens,5,1.5,22.6962,11,0.13636363636363635
-32_116__2012,Choerodon rubescens,25,1,352.5731,11,0.09090909090909091
-32_116__2012,Choerodon rubescens,2.5,1,0.9262,11,0.09090909090909091
-32_115__2012,Choerodon rubescens,30,1,516.5445,2,0.5
-23_114__2012,Choerodon rubescens,30,1,516.5445,4,0.25
-23_114__2012,Choerodon rubescens,50,1,1811.995,4,0.25
-32_116__2013,Choerodon rubescens,10,1,30.8973,5,0.2
-23_114__2012,Choerodon rubescens,35,1,718.6309,4,0.25
-23_114__2012,Choerodon rubescens,25,1,352.5731,4,0.25
-32_116__2013,Choerodon rubescens,20,1,692.1663000000001,5,0.2
-32_116__2013,Choerodon rubescens,30,1,516.5445,5,0.2
-32_116__2013,Choerodon rubescens,40,1,3655.9388,5,0.2
-32_116__2013,Choerodon rubescens,25,1,352.5731,5,0.2
-23_114__2015,Choerodon rubescens,30,1,1033.089,2,0.5
-23_114__2015,Choerodon rubescens,35,1,718.6309,2,0.5
-32_116__2015,Choerodon rubescens,20,1,922.8884,11,0.09090909090909091
-32_116__2015,Choerodon rubescens,12.5,1,60.7515,11,0.09090909090909091
-32_115__2015,Choerodon rubescens,25,2,705.1462,5,0.4
-32_115__2015,Choerodon rubescens,30,1,516.5445,5,0.2
-32_115__2015,Choerodon rubescens,20,1,230.7221,5,0.2
-32_116__2015,Choerodon rubescens,40,1,1827.9694,11,0.09090909090909091
-32_116__2015,Choerodon rubescens,7.5,2,25.8455,11,0.18181818181818182
-32_116__2015,Choerodon rubescens,10,2,61.7945,11,0.18181818181818182
-32_116__2015,Choerodon rubescens,15,1,527.772,11,0.09090909090909091
-32_116__2015,Choerodon rubescens,62.5,1,3562.8237,11,0.09090909090909091
-32_116__2015,Choerodon rubescens,25,1,1057.7193,11,0.09090909090909091
-32_115__2015,Choerodon rubescens,5,1,3.7827,5,0.2
-32_116__2015,Choerodon rubescens,30,1,1033.089,11,0.09090909090909091
-32_116__2014,Choerodon rubescens,15,1,211.1088,10.4,0.09615384615384615
-32_116__2014,Choerodon rubescens,40,1.4,6397.893,10.4,0.1346153846153846
-32_116__2014,Choerodon rubescens,25,1,1057.7193,10.4,0.09615384615384615
-32_116__2014,Choerodon rubescens,20,1,461.4442,10.4,0.09615384615384615
-32_116__2014,Choerodon rubescens,30,1,2582.7225,10.4,0.09615384615384615
-32_116__2014,Choerodon rubescens,62.5,1,3562.8237,10.4,0.09615384615384615
-32_116__2014,Choerodon rubescens,50,1,3623.99,10.4,0.09615384615384615
-32_116__2014,Choerodon rubescens,7.5,1,12.9228,10.4,0.09615384615384615
-32_116__2014,Choerodon rubescens,2.5,1,0.4631,10.4,0.09615384615384615
-32_116__2014,Choerodon rubescens,35,1,718.6309,10.4,0.09615384615384615
-32_116__2016,Choerodon rubescens,12.5,1,121.503,11.5,0.08695652173913043
-32_116__2016,Choerodon rubescens,35,2,1437.2618,11.5,0.17391304347826086
-32_116__2016,Choerodon rubescens,40,1,913.9847,11.5,0.08695652173913043
-32_116__2016,Choerodon rubescens,50,1,1811.995,11.5,0.08695652173913043
-32_116__2016,Choerodon rubescens,25,2,705.1462,11.5,0.17391304347826086
-32_116__2016,Choerodon rubescens,5,1.5,11.3481,11.5,0.13043478260869565
-32_116__2016,Choerodon rubescens,7.5,1,12.9228,11.5,0.08695652173913043
-32_116__2016,Choerodon rubescens,15,2,211.1089,11.5,0.17391304347826086
-32_116__2017,Choerodon rubescens,20,1.25,1153.6105,11.583333333333334,0.1079136690647482
-32_116__2017,Choerodon rubescens,30,1,1033.089,11.583333333333334,0.08633093525179855
-32_116__2017,Choerodon rubescens,35,1,718.6309,11.583333333333334,0.08633093525179855
-32_116__2017,Choerodon rubescens,40,1,913.9847,11.583333333333334,0.08633093525179855
-32_116__2017,Choerodon rubescens,7.5,1,25.8456,11.583333333333334,0.08633093525179855
-32_116__2017,Choerodon rubescens,5,1,3.7827,11.583333333333334,0.08633093525179855
-32_116__2017,Choerodon rubescens,10,1,92.6919,11.583333333333334,0.08633093525179855
-32_116__2017,Choerodon rubescens,25,2.3333333333333335,2468.0117,11.583333333333334,0.2014388489208633
-32_116__2017,Choerodon rubescens,12.5,1,121.503,11.583333333333334,0.08633093525179855
-32_116__2017,Choerodon rubescens,15,1,105.5544,11.583333333333334,0.08633093525179855
-34_115__2017,Choerodon rubescens,20,1,230.7221,2,0.5
-34_115__2017,Choerodon rubescens,35,1,1437.2618,2,0.5
-23_114__2017,Choerodon rubescens,50,1,1811.995,3,0.3333333333333333
-23_114__2017,Choerodon rubescens,35,1,718.6309,3,0.3333333333333333
-23_114__2017,Choerodon rubescens,40,1,913.9847,3,0.3333333333333333
-28_114__2018,Choerodon rubescens,25,1,352.5731,14,0.07142857142857142
-28_114__2018,Choerodon rubescens,30,2,2066.178,14,0.14285714285714285
-28_114__2018,Choerodon rubescens,20,1,230.7221,14,0.07142857142857142
-28_114__2018,Choerodon rubescens,10,10,308.9726,14,0.7142857142857143
-29_114__2018,Choerodon rubescens,25,1,352.5731,4,0.25
-29_114__2018,Choerodon rubescens,20,1,230.7221,4,0.25
-29_114__2018,Choerodon rubescens,10,1,61.7946,4,0.25
-29_114__2018,Choerodon rubescens,35,1,1437.2618,4,0.25
-34_115__2019,Choerodon rubescens,30,1.3333333333333333,2066.178,4.333333333333333,0.3076923076923077
-34_115__2019,Choerodon rubescens,40,1,2741.9541,4.333333333333333,0.23076923076923078
-34_115__2019,Choerodon rubescens,25,1,705.1462,4.333333333333333,0.23076923076923078
-34_115__2019,Choerodon rubescens,35,1,2155.8927,4.333333333333333,0.23076923076923078
-32_115__2018,Choerodon rubescens,35,1,718.6309,1,1
-32_116__2018,Choerodon rubescens,20,1,461.4442,7.333333333333333,0.13636363636363638
-32_116__2018,Choerodon rubescens,15,1,211.1088,7.333333333333333,0.13636363636363638
-32_116__2018,Choerodon rubescens,5,2.6666666666666665,30.2616,7.333333333333333,0.36363636363636365
-32_116__2018,Choerodon rubescens,25,1,352.5731,7.333333333333333,0.13636363636363638
-32_116__2018,Choerodon rubescens,7.5,1.6666666666666667,64.6138,7.333333333333333,0.2272727272727273
-28_114__2013,Choerodon rubescens,15,1.5714285714285714,1161.0987,32.32142857142857,0.04861878453038674
-28_114__2013,Choerodon rubescens,20,3.2,7383.1073,32.32142857142857,0.09900552486187847
-28_114__2013,Choerodon rubescens,35,4.25,48866.8981,32.32142857142857,0.13149171270718232
-28_114__2013,Choerodon rubescens,40,4,36559.3898,32.32142857142857,0.12375690607734807
-28_114__2013,Choerodon rubescens,25,3.1666666666666665,13397.7783,32.32142857142857,0.09797421731123389
-28_114__2013,Choerodon rubescens,30,3.1333333333333333,24277.591099999998,32.32142857142857,0.09694290976058932
-29_114__2013,Choerodon rubescens,30,2.16,27893.4027,16.215555555555557,0.1332054268877621
-29_114__2013,Choerodon rubescens,35,3.0833333333333335,53178.683900000004,16.215555555555557,0.19014663560367273
-29_114__2013,Choerodon rubescens,40,3,52097.129,16.215555555555557,0.185007537344114
-26_113__2013,Choerodon rubescens,25,4,1410.2925,11,0.36363636363636365
-26_113__2013,Choerodon rubescens,30,4,2066.178,11,0.36363636363636365
-29_114__2013,Choerodon rubescens,25,1.75,9872.047,16.215555555555557,0.10792106345073317
-29_114__2013,Choerodon rubescens,50,1.8888888888888888,30803.915,16.215555555555557,0.11648622721666436
-26_113__2013,Choerodon rubescens,40,1,913.9847,11,0.09090909090909091
-25_113__2013,Choerodon rubescens,40,2,1827.9694,4,0.5
-25_113__2013,Choerodon rubescens,50,1,1811.995,4,0.25
-25_113__2013,Choerodon rubescens,25,1,352.5731,4,0.25
-26_113__2013,Choerodon rubescens,35,1,718.6309,11,0.09090909090909091
-26_113__2013,Choerodon rubescens,10,1,30.8973,11,0.09090909090909091
-28_114__2013,Choerodon rubescens,50,6,21743.94,32.32142857142857,0.1856353591160221
-29_114__2013,Choerodon rubescens,15,1.3333333333333333,422.2176,16.215555555555557,0.08222557215293955
-29_114__2013,Choerodon rubescens,20,2,1845.7768,16.215555555555557,0.12333835822940933
-29_114__2013,Choerodon rubescens,62.5,1,3562.8237,16.215555555555557,0.06166917911470467
-32_116__2019,Choerodon rubescens,35,1,2155.8927,7,0.14285714285714285
-32_116__2019,Choerodon rubescens,20,1,230.7221,7,0.14285714285714285
-32_116__2019,Choerodon rubescens,30,1,516.5445,7,0.14285714285714285
-32_116__2019,Choerodon rubescens,10,1,30.8973,7,0.14285714285714285
-32_116__2019,Choerodon rubescens,15,1,105.5544,7,0.14285714285714285
-32_116__2019,Choerodon rubescens,25,1,705.1462,7,0.14285714285714285
-32_116__2019,Choerodon rubescens,40,1,913.9847,7,0.14285714285714285
-32_115__2019,Choerodon rubescens,40,1,913.9847,1,1
-23_114__2019,Choerodon rubescens,40,2,1827.9695,6,0.3333333333333333
-23_114__2019,Choerodon rubescens,30,1,516.5445,6,0.16666666666666666
-23_114__2019,Choerodon rubescens,25,1,1057.7193,6,0.16666666666666666
-23_114__2019,Choerodon rubescens,15,1,105.5544,6,0.16666666666666666
-23_114__2019,Choerodon rubescens,7.5,1,12.9228,6,0.16666666666666666
-32_116__2020,Choerodon rubescens,7.5,1.6,103.3823,9.6,0.16666666666666669
-32_116__2020,Choerodon rubescens,2.5,2,1.8524,9.6,0.20833333333333334
-32_116__2020,Choerodon rubescens,5,1,11.3481,9.6,0.10416666666666667
-32_116__2020,Choerodon rubescens,10,1,30.8973,9.6,0.10416666666666667
-32_116__2020,Choerodon rubescens,30,1,1549.6335,9.6,0.10416666666666667
-32_116__2020,Choerodon rubescens,40,1,913.9847,9.6,0.10416666666666667
-32_116__2020,Choerodon rubescens,25,1,352.5731,9.6,0.10416666666666667
-32_116__2020,Choerodon rubescens,35,1,718.6309,9.6,0.10416666666666667
-28_114__2013,Choerodon rubescens,10,5,154.4863,32.32142857142857,0.1546961325966851
-28_114__2013,Choerodon rubescens,12.5,2,121.5031,32.32142857142857,0.061878453038674036
-26_113__2021,Choerodon rubescens,7.5,1,12.9228,9.1,0.10989010989010989
-26_113__2021,Choerodon rubescens,10,1.3333333333333333,123.5892,9.1,0.14652014652014653
-26_113__2021,Choerodon rubescens,12.5,1.5,182.2545,9.1,0.16483516483516483
-26_113__2021,Choerodon rubescens,15,1,211.1088,9.1,0.10989010989010989
-26_113__2021,Choerodon rubescens,25,1.6,2820.5848,9.1,0.17582417582417584
-26_113__2021,Choerodon rubescens,20,1.6666666666666667,1153.6105000000002,9.1,0.18315018315018317
-26_113__2021,Choerodon rubescens,30,1,516.5445,9.1,0.10989010989010989
-32_116__2021,Choerodon rubescens,5,1.3333333333333333,30.2616,10.533333333333333,0.12658227848101264
-32_116__2021,Choerodon rubescens,10,2.2,339.87,10.533333333333333,0.20886075949367092
-23_114__2021,Choerodon rubescens,35,1,718.6309,1,1
-29_114__2021,Choerodon rubescens,30,1.6153846153846154,10847.4345,20.690384615384616,0.07807417046193885
-29_114__2021,Choerodon rubescens,40,1.375,10053.8318,20.690384615384616,0.06645599033367414
-29_114__2021,Choerodon rubescens,50,1.5,10871.97,20.690384615384616,0.07249744400037178
-29_114__2021,Choerodon rubescens,62.5,1,3562.8237,20.690384615384616,0.048331629333581184
-29_114__2021,Choerodon rubescens,15,1.3333333333333333,422.21770000000004,20.690384615384616,0.06444217244477492
-29_114__2021,Choerodon rubescens,20,1.1666666666666667,1615.0547000000001,20.690384615384616,0.056386900889178054
-29_114__2021,Choerodon rubescens,7.5,1,25.8456,20.690384615384616,0.048331629333581184
-29_114__2021,Choerodon rubescens,12.5,1,60.7515,20.690384615384616,0.048331629333581184
-28_114__2021,Choerodon rubescens,30,2,2066.178,16.666666666666668,0.12
-28_114__2021,Choerodon rubescens,35,1,2155.8927,16.666666666666668,0.06
-28_114__2021,Choerodon rubescens,40,2.6666666666666665,7311.8777,16.666666666666668,0.15999999999999998
-28_114__2021,Choerodon rubescens,50,2.3333333333333335,12683.965,16.666666666666668,0.13999999999999999
-28_114__2021,Choerodon rubescens,25,2.6666666666666665,2820.5849000000003,16.666666666666668,0.15999999999999998
-28_114__2021,Choerodon rubescens,20,2,1384.3326,16.666666666666668,0.12
-29_114__2021,Choerodon rubescens,35,1.3,9342.2015,20.690384615384616,0.06283111813365555
-29_114__2021,Choerodon rubescens,25,1.4,2468.0117,20.690384615384616,0.06766428106701365
-32_116__2021,Choerodon rubescens,40,1,913.9847,10.533333333333333,0.0949367088607595
-32_116__2021,Choerodon rubescens,7.5,3.5,180.9187,10.533333333333333,0.3322784810126582
-32_116__2021,Choerodon rubescens,15,1.5,316.6632,10.533333333333333,0.14240506329113925
-29_114__2021,Choerodon rubescens,5,7,26.4788,20.690384615384616,0.3383214053350683
-29_114__2021,Choerodon rubescens,10,1,30.8973,20.690384615384616,0.048331629333581184
-28_114__2021,Choerodon rubescens,7.5,2,51.691100000000006,16.666666666666668,0.12
-28_114__2021,Choerodon rubescens,62.5,1,3562.8237,16.666666666666668,0.06
-28_114__2021,Choerodon rubescens,10,1,30.8973,16.666666666666668,0.06
-32_116__2021,Choerodon rubescens,30,1,516.5445,10.533333333333333,0.0949367088607595
-34_115__2022,Choerodon rubescens,35,1,2874.5236,9,0.1111111111111111
-34_115__2022,Choerodon rubescens,87.5,1,9912.791,9,0.1111111111111111
-34_115__2022,Choerodon rubescens,30,1,1033.089,9,0.1111111111111111
-34_115__2022,Choerodon rubescens,40,1,3655.9388,9,0.1111111111111111
-34_115__2022,Choerodon rubescens,20,2,922.8884,9,0.2222222222222222
-34_115__2022,Choerodon rubescens,25,1,705.1462,9,0.1111111111111111
-34_115__2022,Choerodon rubescens,50,1,1811.995,9,0.1111111111111111
-34_115__2022,Choerodon rubescens,15,1,105.5544,9,0.1111111111111111
-32_116__2022,Choerodon rubescens,10,1,30.8973,6.5,0.15384615384615385
-32_116__2022,Choerodon rubescens,30,1.5,1549.6335,6.5,0.23076923076923078
-23_114__2022,Choerodon rubescens,25,1,352.5731,5,0.2
-23_114__2022,Choerodon rubescens,50,1,1811.995,5,0.2
-23_114__2022,Choerodon rubescens,30,1,516.5445,5,0.2
-23_114__2022,Choerodon rubescens,35,1,1437.2618,5,0.2
-23_114__2022,Choerodon rubescens,40,1,913.9847,5,0.2
-32_116__2023,Choerodon rubescens,12.5,1.5,182.2546,13.733333333333334,0.10922330097087378
-32_116__2023,Choerodon rubescens,15,1.6666666666666667,527.7721,13.733333333333334,0.12135922330097088
-32_116__2023,Choerodon rubescens,20,3.4,3922.2757,13.733333333333334,0.24757281553398056
-32_116__2023,Choerodon rubescens,25,1.5,1057.7193,13.733333333333334,0.10922330097087378
-32_116__2023,Choerodon rubescens,7.5,1.6666666666666667,129.2278,13.733333333333334,0.12135922330097088
-32_116__2022,Choerodon rubescens,5,2,22.6962,6.5,0.3076923076923077
-32_116__2022,Choerodon rubescens,0,2,NA,6.5,0.3076923076923077
-34_115__2023,Choerodon rubescens,15,1,105.5544,4.5,0.2222222222222222
-34_115__2023,Choerodon rubescens,20,1,230.7221,4.5,0.2222222222222222
-34_115__2023,Choerodon rubescens,35,1.5,2155.8927,4.5,0.3333333333333333
-34_115__2023,Choerodon rubescens,40,1,913.9847,4.5,0.2222222222222222
-32_116__2023,Choerodon rubescens,5,3,11.348,13.733333333333334,0.21844660194174756
-32_116__2023,Choerodon rubescens,10,1,30.8973,13.733333333333334,0.07281553398058252
